x,y
2809,3690
2234,597
2229,3319
2264,3025
2257,3153
3580,2774
2280,2943
3436,1836
3936,1384
2596,2738
1125,3251
3810,2811
2486,55
645,3293
1172,3969
2618,2733
2293,3071
737,3800
3229,2040
2045,3711
1995,482
2460,3587
3960,915
2840,3599
1185,2104
2351,2974
3157,2096
2399,1935
30,3976
892,3074
3775,1615
2778,3695
3401,2513
679,3765
3901,2749
2176,3439
1142,3078
3960,3558
3371,2787
1594,3757
1460,1113
3314,2897
1411,1128
3909,3523
1130,3730
2791,239
2904,3611
3841,11
3728,2586
3922,1381
2946,2069
2932,2099
2774,133
3566,507
2313,2854
570,2971
2262,3309
3233,3531
3960,771
2818,2712
3572,494
2409,2680
3457,1596
3334,1900
3979,904
1771,2149
2317,2786
3409,2131
1986,1868
1992,11
2383,2016
2348,2976
2229,3205
1189,3854
2321,2726
1880,1824
3676,2557
2577,104
3746,433
3169,2070
3400,2511
3398,3620
3160,2101
3314,1994
3542,1536
3149,3519
2459,2336
3991,3552
2245,3300
3591,531
3749,2821
3134,2098
1121,3206
2430,2429
2406,1908
3338,3395
2229,3735
3302,3637
211,2344
3177,17
406,2733
748,3824
1129,3260
3439,3996
3613,454
2283,3076
750,3956
1978,1855
1346,2473
3924,1483
228,2489
749,3186
3555,2649
3815,2832
2177,3535
3831,2794
132,3745
741,3204
2007,1846
3203,2075
3370,1890
518,2457
3968,930
614,3426
3351,1893
1077,3879
2795,3851
3995,3629
1752,56
750,3257
2332,2539
223,2719
2686,2836
2040,3843
1750,2315
764,3230
1298,2741
2453,2911
880,3202
2796,3698
2010,1911
2579,114
2786,3630
2797,1135
853,3178
3299,3878
3219,2040
2197,845
840,3144
3971,2803
1737,2200
559,2963
1677,3654
1392,1093
1189,1811
3162,1777
1308,2433
2473,1942
3921,1377
3905,3624
1752,2234
760,3214
3758,1168
2680,3481
2060,3837
1081,2233
2513,2795
2781,3771
689,3788
2124,3500
103,3687
3328,3592
1971,1746
386,2673
3302,1679
2023,2728
2483,2639
3355,1891
3186,1785
834,3231
2951,3541
707,2815
2058,3523
3530,2734
2460,2438
3245,2016
3588,406
2409,2032
819,3122
3661,483
3125,3559
3590,517
1784,2407
2534,1294
752,3825
2451,2929
3777,434
1332,2486
3931,2801
2320,383
3687,137
861,3100
3789,375
1731,784
3792,393
641,3233
3831,366
2333,2878
2375,2549
3730,1499
3278,3919
3388,1843
1829,233
3144,1783
3668,1256
1063,2425
1957,188
2336,2186
3975,968
3430,2832
2642,3418
1221,2420
3404,1854
2509,2792
3999,3694
1008,2763
2007,1892
3962,625
3134,4
3369,1609
561,3110
3018,2547
3050,65
1328,1223
278,2481
3348,2866
2810,3699
1093,2709
1776,3926
3490,2657
3318,3405
1883,1747
1952,132
3446,2824
2347,2076
2778,3876
2380,2102
2390,1984
2275,3224
3782,409
1141,3643
3715,3847
673,3932
1353,3650
3527,3882
291,3576
3385,3711
3742,1494
3971,1376
3129,2086
2342,2457
1800,224
3250,798
3947,2798
2513,3
2368,2627
3725,1430
3496,1525
1743,2243
2578,2946
3501,2641
3994,578
1868,1824
3158,1787
504,3094
3463,330
2441,1698
162,2572
3958,2800
3826,2798
2437,2898
3398,1710
3916,1475
2908,3609
2238,3189
3466,2726
1917,3830
3873,967
3657,3858
3439,2546
3729,2565
2053,477
3832,2891
3924,1380
2767,3965
1239,1855
179,2484
3948,793
2050,417
779,3174
634,3427
899,3246
1068,2428
1157,3541
3995,348
1872,1904
1737,854
414,2632
698,3701
3844,2788
3454,2822
1228,2324
879,3807
1421,3812
3752,1498
3888,2780
2798,3696
2228,642
297,3571
728,2786
3584,406
3901,3603
3494,2782
2305,2920
2442,3643
2984,3582
1952,125
232,2562
2337,3086
3506,1567
3976,963
2199,3477
3711,1531
3743,1438
3530,3875
2947,2075
1261,2261
3584,520
2471,1958
1891,1884
764,3529
2472,1695
2252,3322
3926,3654
2166,3469
3518,3886
3801,389
2716,1125
2359,2096
2452,1988
3400,2803
3699,1231
2767,1227
2237,3245
3429,3974
3369,1888
746,3214
3692,2832
2408,1957
3909,3621
2967,2070
3544,3874
3373,1599
1074,2349
3037,24
2312,3022
3428,2503
3161,2175
707,3409
796,3158
2776,3688
2270,3120
421,3241
2818,3636
3380,2484
3185,2212
3308,3632
2471,1836
2926,2085
2197,3334
1091,2373
2068,3687
1178,3947
1413,3715
1739,2311
2182,3751
2584,2903
2600,2736
2256,768
361,1905
3950,2746
3428,1614
3366,3816
2732,3652
3652,2767
3203,3512
2012,3597
2457,2912
2143,3552
3079,26
676,3979
2336,2745
1292,2351
2372,2446
2354,2542
