x,y
2625,850
2424,3880
493,1756
2988,3475
3117,3355
1586,893
528,2900
3038,3566
2930,3776
1687,1105
2675,2992
522,1530
684,2035
2917,3854
3186,3341
1557,248
1944,1476
2687,2888
608,2809
2492,3013
1901,1675
2872,3617
1788,2430
1809,863
3462,1942
1947,2145
3958,64
2164,1728
3361,3459
2898,28
409,2833
3125,3302
1506,589
3161,3338
817,1429
852,3187
2902,3741
3235,1867
3954,3387
3071,108
266,2568
1785,2230
2674,2961
1787,2416
614,1720
3181,1725
2878,544
6,122
3050,2327
52,2553
423,2813
3054,3329
2882,3950
204,121
3235,1842
1679,2352
2875,2802
2906,1455
2612,925
2109,2411
2702,830
2077,3601
1719,2336
3637,3979
3033,3555
2931,3715
2507,3040
3107,2291
1607,2486
2100,2113
3861,76
803,2749
2921,2788
670,2642
221,2538
2062,2132
289,2739
1929,1495
670,2639
1973,1095
1521,626
315,2616
1614,715
3003,2845
3494,3640
1778,2429
274,167
1408,2437
2571,800
3112,3863
2493,3053
1765,2278
3088,3530
1370,274
222,105
2924,3680
3507,614
3136,3800
3606,3712
1957,1489
1942,1070
245,2558
1638,1063
1531,674
312,2596
2872,1499
2858,2555
1948,1147
656,2243
1531,685
2598,1065
2655,3798
2125,1956
1696,2418
230,294
85,89
1709,2348
109,2365
504,99
895,2903
1654,2463
1699,2427
2769,1419
3158,1644
1625,147
2600,804
1760,2421
2907,2598
2776,2585
2153,3304
576,1686
688,1325
1624,1072
2876,1739
2899,3836
389,2637
1416,228
1848,962
1936,2098
2108,1351
2538,2916
291,2512
35,2529
2426,3848
399,2707
3120,3342
1613,900
2531,2923
2031,2288
2031,2377
3119,351
1987,1335
894,3762
2407,3977
3100,2285
3316,3689
3396,598
2149,2162
369,202
2115,1295
2921,3702
2889,1807
2104,2079
2904,3757
1596,481
2447,1777
2650,3000
1521,630
2910,1481
2759,3777
716,1407
1581,343
2878,3740
1459,418
1528,621
1945,1914
3048,1627
3159,3404
2966,3923
2982,3784
2655,3020
1702,1287
2036,2416
2896,3727
1776,761
791,2309
2950,2453
330,2580
2326,3631
165,108
354,2773
746,1351
2345,241
3511,3873
2815,3732
2867,3804
2519,3092
770,1364
1837,864
1870,1335
263,147
190,2605
3001,3918
3340,3795
2599,3026
2332,3596
2918,3730
1643,1137
2104,2094
688,2375
1606,439
378,2736
3062,758
1646,767
1822,2451
2869,3788
3657,3685
1945,2133
1726,1230
1796,2408
636,1699
2182,3272
1577,2500
3138,1861
2085,3580
2929,3703
848,3238
2346,242
394,2643
1883,1358
3010,2834
383,2658
2577,3998
2486,3025
712,2908
2847,3407
3876,28
3681,3722
3250,3535
1767,2430
2952,2426
1586,389
1629,521
3826,1966
2072,2363
2176,3257
1600,937
1828,2455
3454,2919
3421,3713
1878,1397
3109,3714
1732,945
1656,1104
1789,2462
1389,341
1683,1052
3048,191
790,1941
1791,2231
1880,1413
1947,1858
737,1888
2893,2738
907,1464
2916,2474
1814,935
1471,2473
1746,2479
1613,2486
1424,274
2107,2234
3473,2656
1777,807
173,2684
1570,195
1926,1830
1480,2524
1708,2486
3459,594
551,1648
720,2196
657,517
3271,2134
143,3999
1646,2422
2376,3423
1873,1367
608,2806
580,2972
2095,2223
3169,1870
1526,2531
2100,2398
3193,3328
439,2807
1405,2503
632,1244
2968,2422
3225,3007
1956,1102
2635,831
2392,3769
1476,2509
746,2916
1704,1246
1740,2339
3822,3790
2107,2025
1775,2407
2978,2424
2365,3702
3326,3964
614,1406
2132,2326
650,2242
3341,47
71,2368
498,1758
2988,3700
193,2470
1998,1079
1629,937
3207,2994
1600,470
3037,2858
3322,42
903,3750
1742,826
2195,1556
212,2705
1516,610
1472,513
2167,1196
1560,774
1853,1463
2965,3666
2376,3689
9,285
2598,754
1703,753
3640,3565
1881,2425
1604,932
3147,335
2699,3378
1746,1351
3642,3977
45,111
2898,2572
64,279
1589,239
3326,2876
3816,3449
2236,1896
2602,791
185,1548
1956,2261
865,2219
3054,3956
3049,387
1647,647
3240,2733
3014,2383
2108,2221
1700,724
655,1042
1621,173
1661,2429
2942,2774
662,2824
3114,3402
2059,2373
3402,572
602,1340
3170,1877
2988,3572
3080,3777
1392,232
2221,1873
1673,899
2415,3855
2383,3765
1621,160
3212,2991
2886,2555
1849,2434
1773,1272
750,2376
418,1468
3754,2296
2693,2928
1487,564
2047,3600
1947,2237
3184,3327
1777,2256
2736,2679
2807,3679
2875,1687
1817,2196
1665,1110
2002,1764
2870,547
3046,2338
1648,672
1951,1570
2867,3753
1735,656
2671,2952
426,2746
455,18
345,188
1917,2485
698,2654
1701,2431
1603,500
1393,197
1846,2475
2535,2933
3116,416
2863,2718
