x,y
1836,3928
1748,1225
819,1462
752,3314
1100,1890
13,2547
1453,3221
1970,1140
1593,3311
1129,3507
1583,3045
2319,414
2717,1014
2343,2448
801,3340
1156,3215
580,3292
1018,2463
189,3245
3213,2950
2320,3148
667,3782
813,2574
943,3234
860,2532
1975,1592
1462,2056
578,2986
2419,1017
1922,75
1176,3522
3125,975
1954,776
20,2146
443,1902
891,3749
920,3633
3564,3
885,3916
670,3324
2501,1043
1670,3119
211,1754
538,3711
381,2995
759,1950
2099,2491
627,1942
1151,3204
3075,2603
1734,3178
726,2886
955,2870
2071,880
737,3093
2431,1058
762,1869
2671,984
208,2280
1716,3072
1002,3388
543,2986
417,3545
188,2252
497,2986
309,2279
992,3304
1001,1853
927,2897
728,3143
1286,1521
354,3103
1982,3177
626,3340
899,3932
882,3101
394,2256
728,3183
449,2648
3749,2957
865,3284
736,2725
843,2550
529,1684
3626,2829
817,3162
2471,606
19,1742
2722,1022
1376,1626
1491,2091
3372,2938
2204,665
2775,2605
128,3444
2430,1053
1875,2375
454,3509
946,1499
270,2710
1287,3285
1702,1378
462,2868
895,1555
2119,1205
473,2817
354,1827
267,2695
3988,518
611,3024
522,1973
818,3564
2029,3096
595,2924
2210,2549
7,2420
952,3043
663,3798
1907,1483
751,2042
330,1924
220,3434
3333,2597
1704,1475
3764,131
928,3362
3808,376
122,3845
896,3511
87,3278
675,3452
567,2440
1238,3241
1026,3522
3960,541
2416,481
1068,3144
3212,3037
510,2910
812,3136
1088,3600
572,3301
2083,755
2582,341
678,3518
1059,3566
975,3209
986,2582
436,2084
1736,1327
2622,2451
806,2482
3434,23
1701,3121
592,3155
562,3002
950,2196
2453,2645
114,3425
2300,619
584,3248
282,1899
778,1660
1671,41
393,2876
666,3112
729,3980
647,3282
2253,3806
330,3185
3820,668
913,2016
2077,3969
824,3464
249,2493
1029,1667
206,3366
1330,3702
148,3241
629,3249
2153,778
2063,26
346,3683
3009,2600
1388,1971
1923,1488
2897,2787
1239,1956
702,3164
1159,1584
2364,1022
299,2720
843,1966
498,1637
2105,1348
2264,3133
478,2919
382,3481
352,1814
1348,1385
530,63
2154,1203
2104,1092
279,3187
595,3264
966,2261
3296,983
51,3894
2491,2552
1891,2393
2130,2392
284,2509
1068,3443
199,3302
1073,1515
363,2383
510,3658
442,3782
175,2586
631,3392
902,3313
691,1609
1608,3890
887,3730
1213,1631
762,1970
2513,681
2376,525
411,3465
2100,3088
937,3487
2075,883
1950,1450
886,2407
129,2344
793,3291
2692,968
816,1641
1488,3341
264,3489
808,1601
2339,1013
37,1857
3964,78
3818,260
5,3201
2001,1163
1473,2061
1794,1653
2177,1098
1150,3199
30,2156
1789,1604
1289,1859
647,2104
386,3501
530,3345
702,3157
817,3207
2306,408
839,3527
769,2099
793,2256
220,3245
399,3069
1087,1888
1753,3098
745,2805
2168,1009
160,2203
445,2672
2155,1178
1560,3344
482,1677
2006,3982
977,3571
1705,105
643,2589
1331,3275
890,2874
845,3255
2823,2771
1453,1370
935,2936
732,1514
128,3253
2131,3955
116,2174
1149,3214
2963,2813
756,2004
2180,3799
734,2809
557,3250
1487,3249
230,3452
2125,2492
3897,5
3882,201
2040,3102
2413,448
11,2553
352,3221
2275,2581
768,3283
400,2905
241,2227
2929,2587
3998,735
1204,3620
506,2941
89,2345
979,3798
164,1929
2127,2523
623,3241
3072,2799
283,2683
935,2970
495,2650
627,3724
1562,1633
1468,3180
2422,1039
795,3976
942,3000
1325,1939
87,1788
868,3495
301,3200
301,59
38,2414
1260,1906
561,2351
3753,114
1089,1505
906,3608
471,3805
711,2044
135,2148
352,3178
334,3233
2659,3652
1353,1434
3933,713
1021,2505
1968,1603
1385,3260
321,2525
941,1833
823,3137
700,3201
447,3487
2183,1412
897,2170
1065,3469
926,1826
2628,2584
631,1890
2052,1079
127,3270
476,3809
802,3859
3570,7
1077,2428
863,3267
362,3768
3874,239
534,2266
654,3410
1910,1661
1220,3363
68,3793
171,2477
1388,3728
623,2572
754,1654
654,3761
780,2013
3848,252
823,3343
1196,1456
295,66
492,3467
531,3190
3739,2915
1852,3035
1047,3280
424,3509
3056,2789
60,3788
1956,927
2102,922
1894,124
1412,2010
861,1539
3658,77
1116,3501
857,2833
1999,1519
757,1639
1617,3983
380,2649
697,3869
3648,2643
1135,1637
1116,3318
2636,2729
2215,686
468,3601
908,1581
3003,979
315,3528
2733,2793
57,2492
1169,3618
1731,1437
1367,1368
1016,3619
523,2978
1365,1595
1435,1710
1644,49
2102,3114
403,58
638,3696
495,3651
668,3107
876,3468
2255,933
2356,1021
288,2709
723,2692
1128,3849
1156,1887
2228,2552
3230,2940
1563,3898
2065,1076
989,2960
5,2451
147,1931
249,3290
785,3864
999,2627
404,82
2795,2606
1101,3326
1960,1610
497,3743
906,3629
1362,3339
75,3795
2092,1031
798,3286
448,3823
3108,2560
3798,236
955,3386
3891,314
506,2237
866,2451
987,3389
1003,1814
2420,461
2666,405
2145,2507
628,3235
1906,7
211,3498
2358,1055
81,3842
2409,557
203,3466
1075,3602
2025,70
1090,3522
871,3057
415,2724
873,2462
3261,1004
2219,3052
1129,3598
1082,3508
399,1998
986,1968
223,3465
1155,3582
552,3246
121,2349
1927,3061
1592,3272
680,2737
421,3441
352,1817
647,3757
741,3295
167,2190
762,3969
798,3424
628,3013
3579,31
123,3454
2425,566
879,3185
766,2057
2085,1422
825,1631
3389,3141
667,3101
1704,99
3948,93
1534,1493
3843,80
1278,1938
138,3446
2210,1108
2572,1060
2048,1075
3221,2882
1159,3610
1080,1918
57,2537
366,3145
2433,1040
1028,1718
2631,903
1867,1042
923,3955
3687,2951
3864,790
864,14
848,3897
1776,1599
652,2609
2007,1514
1314,3158
1293,1545
391,3458
976,2275
2357,2604
18,1769
726,3213
495,2620
687,3827
2508,441
1058,3568
1409,3757
1381,1610
360,1884
1128,3902
816,2754
2153,1087
2956,2591
2793,2568
1076,3129
873,3472
1890,152
1050,3391
1983,1603
960,3548
1658,2092
2745,2560
2151,2552
718,3833
206,3429
373,1871
1153,1513
655,3515
1213,3598
443,3515
471,69
577,2375
2240,1155
956,3494
746,2879
738,3267
632,2606
2657,912
1031,1683
2436,1050
799,2554
836,3844
2063,770
382,1993
654,2580
862,3915
708,3780
845,3155
466,3462
2210,686
972,2245
1069,3385
1962,1125
898,2706
1110,3530
1361,3716
930,3385
475,2645
2002,1502
2712,3700
