x,y
521,1711
904,2216
547,1163
753,1983
3714,2060
2592,3731
970,891
3554,1196
1655,65
291,2089
631,1995
592,1938
1560,644
1013,2165
466,1372
3558,810
1272,1797
3861,1979
481,1677
23,1908
2435,3863
425,1967
526,2040
1980,1724
309,1727
12,2308
366,1626
606,1399
600,2368
3466,1995
3759,3126
911,2213
2640,689
725,2114
5,1926
3470,2006
999,969
2167,1636
2662,563
2661,676
3049,2653
855,2299
517,1707
1609,1953
1139,2130
3780,2516
2649,645
866,1681
1683,547
316,2079
635,1799
97,2143
3802,2692
1060,2018
3646,2383
3278,6
812,2109
408,1417
1703,678
393,2333
3489,3384
1264,1702
81,817
702,1904
2678,3459
1466,2273
353,1763
382,3976
27,2289
783,2249
712,1293
1103,2111
695,1626
3490,1952
504,2196
2541,3645
2641,508
3928,2130
2664,187
1606,573
724,1693
1603,1994
868,1664
1790,138
733,1994
1588,586
2647,166
3648,2319
2550,611
593,1750
1019,2337
460,1213
2117,1654
667,1844
2244,1559
539,1758
384,3931
322,2081
3423,452
2656,696
2638,650
1310,2432
1580,632
3046,2671
1285,1701
3437,1993
1046,2376
637,2351
528,2052
1396,1802
923,1063
391,1924
763,964
969,1050
647,2063
314,2072
474,1699
602,1869
1355,1871
3421,2035
2674,323
107,2187
2246,1570
195,2167
3897,3694
611,2002
679,1583
3740,2063
2223,1605
3631,3931
3941,2135
2666,591
283,2004
2570,658
1727,417
1719,156
2194,263
314,2010
608,1790
1769,208
82,2191
459,814
578,1360
3444,2004
49,1850
391,1691
23,2069
616,1823
335,3990
242,1742
478,1726
473,1748
1260,1756
326,1424
3942,2154
1829,2565
2222,1582
2108,1643
3908,3497
1535,1009
1223,1698
897,1885
1770,2751
2186,2554
565,2054
686,1580
3900,3539
96,2200
2297,1433
886,2255
214,1808
3556,1259
123,1701
155,2837
229,1030
848,2257
136,1905
3610,3162
1871,116
642,2343
2062,125
1139,2171
726,1113
232,2021
405,1677
558,1516
423,841
207,2012
672,1575
721,2036
2573,683
751,1170
576,1983
3707,2176
917,2269
3880,3722
434,1948
1765,2505
351,2028
694,2144
308,1986
397,3978
576,2161
312,2088
218,2039
462,1718
378,1644
1746,66
1117,2636
3859,3739
45,1835
958,1561
3493,1924
3854,2200
3647,2247
90,1931
1699,652
3808,1990
404,2025
1777,2377
603,1526
593,2158
2558,3624
853,2281
3861,3104
422,3986
828,1891
895,2273
844,1914
338,3980
408,3771
1954,3961
2107,308
2425,3954
33,2019
694,1132
2636,566
638,2026
50,1826
564,1763
38,1556
441,1048
3959,2126
1665,720
169,1845
9,2149
360,2005
559,2174
934,983
957,883
464,1655
103,1936
