x,y
18,2617
2403,1234
1710,1027
282,3565
37,2751
52,2611
3095,2845
1254,3472
212,2895
138,2997
2918,3916
2655,3633
1070,1240
154,2956
2430,1239
378,685
175,2936
156,2818
2527,1434
2417,8
188,2985
192,3409
38,2531
1362,843
446,2475
22,1216
257,3455
1369,2254
1916,1426
1733,995
149,2782
48,2935
1719,54
2423,1214
1213,3510
1276,3468
3357,2065
1623,1023
1505,2598
78,2694
420,2533
3653,3898
168,3006
2714,3779
53,2833
2565,3392
126,2661
1111,3382
3531,1758
2752,3772
766,2987
2670,3771
3943,3059
26,2858
3664,1355
61,1814
117,2862
3,2613
342,3963
3061,2858
1752,1325
3603,2090
73,2599
3006,2655
143,2911
2665,3568
79,2892
36,2793
587,1314
2482,1311
186,3423
2417,58
2512,3316
3182,2419
2420,67
13,2850
519,1330
350,2343
94,2917
50,2704
3344,1449
341,729
1767,1481
289,710
2685,1621
2569,3423
2478,1304
1342,1521
80,2885
330,3060
2470,3266
2294,1089
2232,54
2484,3300
3433,1515
131,3378
201,3433
2707,3705
1634,1054
156,2933
3392,1434
59,2642
161,2701
53,2598
192,2790
2366,1044
263,2855
133,1919
2808,2551
128,3374
1446,3480
1105,1122
85,2964
2679,3770
227,2894
3086,2791
2605,3502
1714,1394
265,810
1354,2201
2880,2746
259,825
319,635
18,2880
336,3068
1362,2120
277,634
1118,1485
2171,1017
3444,2086
2498,3318
2614,3375
232,3057
2737,2255
1899,41
2350,12
128,1321
2220,35
3345,1450
2677,3635
3609,1753
58,2882
2723,3810
2415,1213
238,3016
3286,1404
81,2805
281,2926
1442,954
2663,3550
2169,125
3078,1921
2601,3334
30,2868
506,2455
68,1260
2608,3508
1342,2200
50,2755
3458,1498
1848,2221
1767,55
147,2942
43,2672
41,89
3162,1541
240,3016
227,3095
85,2665
320,3058
2612,3431
2370,413
1342,2159
2995,2828
573,3961
2687,3631
2727,1191
1274,1453
1623,2779
201,3434
2586,1571
2755,2252
1739,46
370,2535
1889,1425
2755,1294
2371,1015
3325,1643
2351,1010
1626,1045
152,2857
1846,1421
7,1124
133,2866
2505,1368
356,3577
2046,3124
1726,3
2603,3533
2653,3694
1717,1496
22,2809
60,2881
2253,61
2648,3470
1429,1055
1528,22
209,2811
176,3794
240,2988
2533,1451
147,3018
338,3515
2743,3798
134,1920
45,2856
183,2767
1123,1126
2210,50
2400,1144
2422,2614
148,2734
211,3689
8,575
164,2766
1356,2169
2095,3177
28,2889
1354,2199
1349,815
2531,1387
2467,3265
1347,2149
2968,1535
2969,1517
261,2962
2489,3280
3223,1133
1783,1465
3419,1516
1419,2061
3831,127
2488,3294
271,3035
2581,1566
3530,2062
1464,964
1828,1451
235,2841
627,1307
1347,2173
18,2689
2249,191
400,3977
656,1580
1120,1353
77,1839
555,1285
203,3434
3354,2066
1506,2555
2715,3742
11,2521
2596,3332
2366,1035
165,3013
1216,3483
2426,1256
191,3415
2440,9
123,2919
1312,1003
524,1083
2519,1369
20,2870
42,2739
37,2791
12,2545
1708,1018
80,2951
227,2924
72,2906
3672,1356
1830,2369
