x,y
2630,407
2258,3091
353,1174
3563,710
2569,3245
2923,1834
2443,191
2865,3310
3061,1294
2469,146
3749,3920
2506,268
1969,449
2904,3329
2290,2857
1011,2109
2543,392
3024,1442
2735,3275
2073,2809
3768,2824
2692,3241
968,2010
2788,3276
2542,3206
3505,1691
2550,336
2631,3223
2467,160
2710,3267
1005,2384
1913,3041
1590,1559
3893,772
15,986
2436,257
2820,3308
2013,482
2250,2792
2682,3288
2583,437
3439,1923
3549,703
3132,979
2462,251
2709,2334
2798,1509
2964,1846
526,1177
1943,3033
1846,3077
2549,249
3888,2328
1778,3038
2423,1677
571,1174
606,1194
126,963
1458,190
1590,825
2978,2482
2825,3309
2496,273
2572,3223
2412,3124
3579,1790
610,1182
2082,501
1892,449
2245,2793
3489,677
1506,157
2773,732
2433,199
2405,1493
417,1113
1465,195
2818,1751
1943,2684
2508,1783
2808,3307
653,893
2800,1455
3654,2369
2830,3319
430,1150
2537,3200
1827,2993
3938,2390
3323,159
3779,768
3538,2115
2927,1453
1943,2998
2930,1156
1937,2676
3369,1621
2920,1144
2245,2782
3667,719
1385,2194
2203,2825
2966,1038
1379,1493
2005,1179
3818,773
3251,2500
417,2842
2346,2824
1457,1578
2564,3231
3768,2826
2720,3290
566,1173
651,869
1564,72
3013,2532
2853,502
3342,183
3873,2322
667,1579
3869,2316
1896,2663
2156,2961
3086,1846
3767,779
3754,738
2452,135
3612,3815
2866,3274
2518,288
2941,1367
1136,1314
1858,3018
896,1222
3253,1909
2853,3282
3002,839
2485,2222
239,2514
3624,710
2695,3246
2622,3238
2923,3323
1899,3039
3147,951
25,236
3917,802
2275,3357
2431,1494
2543,3239
1818,145
1009,1224
2502,217
3077,3307
3423,2577
2238,3024
2416,2832
2494,275
2728,2384
2472,179
2247,2860
2477,246
1195,2053
3147,987
3650,2214
277,2685
1490,141
3047,1863
2714,3262
2673,1208
2650,3274
2739,3304
2531,276
1863,3013
2412,45
2607,3240
3648,3851
2209,3347
1867,3059
1881,3057
2085,2058
2914,1130
2401,190
3899,797
1282,2106
3803,757
357,2321
3145,967
2126,2086
372,2321
2683,2328
2756,3298
2254,2970
2824,3285
3552,2594
3883,2317
2777,3288
1941,2684
2402,3120
1950,469
1907,2653
2436,65
373,2360
3604,696
1873,2716
2570,373
2982,1441
1723,2555
3059,1861
3875,2304
553,1192
2962,1281
366,2331
153,1213
3894,790
2185,3067
3636,727
418,1119
3262,3382
2712,3270
3595,1776
123,1509
1863,3025
1138,1371
3271,1912
55,1518
2371,1427
2756,3233
3998,3007
3062,3315
1512,118
2894,3315
2994,3304
1956,469
3475,2499
2967,1031
2516,3234
3271,1909
2427,261
197,2255
3238,1866
3565,679
2289,2860
3720,740
99,2346
1893,3060
2756,3264
3317,1956
3679,2759
855,1203
2766,3290
1861,2998
2199,1127
14,987
3973,3058
31,869
2606,3245
597,1192
2434,259
2069,456
2298,125
147,1515
1203,1352
2033,2709
2550,402
3323,1912
3258,1873
2448,71
2797,2630
3361,229
53,997
2943,3312
3052,3308
2139,1458
3563,2609
2536,3244
1563,160
1513,147
1970,3052
3959,2348
862,1187
2505,223
3274,3379
2734,3266
2943,1365
1872,3018
2805,2642
1870,2990
934,1219
2538,3233
2941,807
1464,141
3337,197
1210,2060
183,1263
2972,1435
2650,3238
3675,2068
2479,103
1409,175
3869,2292
1767,2566
3215,3368
2275,2870
477,1166
2969,2563
2943,1840
