x,y
2050,531
2093,865
1783,3684
3350,764
2304,827
1589,2014
1283,992
1951,3820
1765,351
3590,1194
1922,335
673,83
1130,154
2852,716
3790,1506
1236,466
1830,496
2893,161
248,778
2020,717
2176,255
1932,310
1267,494
1712,1114
2100,741
3920,3779
2689,633
2187,201
1649,425
3409,855
2384,414
2461,810
2715,769
1640,312
2487,3411
3269,673
2111,34
1768,796
1775,66
179,3432
2869,489
2137,295
1918,761
3963,1549
1169,483
2294,149
1975,329
1710,363
2436,576
2098,173
1462,1214
2242,102
1449,10
3641,1213
2318,800
2494,432
3512,897
2335,274
3973,2984
1386,320
2298,558
2318,780
1508,361
2648,447
152,103
1813,481
1960,568
2575,862
1629,1131
3654,3084
1729,1003
3021,193
3303,747
1516,2165
1820,675
2345,10
3258,550
2620,763
1288,32
3882,2735
2793,845
1876,78
1716,3605
2698,172
1880,135
2185,694
1343,194
2486,783
1756,181
1522,125
1693,454
2352,804
2901,484
2613,1374
2220,500
2318,81
2011,821
1748,629
1527,1573
1579,328
2668,859
2248,105
1971,94
2512,577
1571,3986
2141,426
2943,394
1495,895
1550,168
3844,2004
1445,836
2914,604
3714,1914
1992,311
2247,357
1781,451
2898,1850
2546,320
2586,787
1552,1344
1503,504
1934,591
2276,351
2547,289
182,660
1352,704
1406,810
1852,119
2624,1534
2684,855
2332,475
1223,1826
1348,2424
775,2802
1474,65
244,783
1664,1005
2244,364
2702,1721
2132,1873
552,86
1561,2821
2597,642
3814,2004
2205,85
1886,677
2399,715
2891,155
1974,616
1833,724
1544,1125
2885,1800
1995,533
3411,791
2295,846
2104,585
201,3520
3835,1291
3977,3844
1124,251
1777,670
1644,671
624,157
2181,107
2125,198
1670,449
2211,32
2207,571
3972,1324
1466,1300
1561,235
2533,219
2010,334
1745,624
2644,3754
1840,668
3838,1205
2592,115
85,692
1835,118
652,1565
1315,953
2590,358
3975,3663
214,3643
2227,663
84,3858
1726,491
1510,24
2133,44
2362,11
2518,641
1931,259
1830,785
2840,559
1457,953
3065,364
2847,549
2577,719
1800,800
1355,2208
1893,91
1535,198
2580,410
1802,475
1178,244
2066,528
2533,716
1367,613
2435,374
2292,467
2239,86
2507,1300
1201,795
1732,495
2219,725
2278,718
3940,1529
1580,460
1822,596
1921,783
2585,756
1131,3571
1525,3007
2241,470
2511,1007
2730,768
1868,158
1895,118
2737,680
265,678
86,3438
2019,662
1580,2038
1784,404
2769,729
1813,753
2617,819
3936,1469
2591,786
2860,733
2516,255
1769,211
2150,358
1412,472
2476,326
1641,452
1650,2140
1280,645
125,3136
2669,128
1547,1247
1706,1129
1333,238
2131,90
1571,1772
2523,741
1923,482
2234,669
1793,424
128,3938
2149,310
1514,436
3348,3421
3025,3816
3997,3748
2374,337
1621,643
2419,464
2491,129
2914,3188
1990,553
1825,280
1748,245
197,344
1999,461
2886,432
1800,401
191,225
1913,672
3723,1135
2458,525
2198,124
1357,2338
2099,123
1754,3883
1259,1749
1124,114
1887,142
171,266
432,64
1982,532
2414,79
1968,760
2063,473
2331,806
2423,906
2262,945
2635,413
3918,3738
2043,565
2484,858
3852,1553
2302,1229
2222,53
2166,856
3511,946
2629,191
2534,220
2761,806
117,674
2048,464
2263,711
2885,1841
2069,655
1594,2738
2095,588
2249,146
2655,775
3631,1070
2912,1856
1732,3943
1666,362
1350,155
2501,266
2344,711
3501,1067
1845,108
68,3549
3971,1282
1196,464
2658,247
1525,64
2238,713
1733,704
2421,866
2330,359
2946,590
1813,728
2579,1353
1614,208
2068,70
94,3677
2125,80
2658,286
2031,812
3457,905
1716,102
1791,824
1800,862
487,96
1494,6
2154,272
1780,3673
2042,488
2255,453
2510,95
2749,295
2035,24
2754,3638
253,816
3136,408
1705,75
2909,213
3560,1123
2731,273
1152,733
1255,715
2368,559
2412,539
2893,502
2243,763
1317,92
922,3652
1604,102
1169,513
1559,490
1924,32
2166,703
2569,296
2382,391
1565,2137
2435,742
3864,1222
1839,224
2697,314
2596,356
2651,881
2050,31
1829,201
3933,3777
1886,139
1399,2155
2035,425
2709,168
2575,99
2752,652
1835,691
3468,2688
1757,571
3198,508
2332,316
3528,2976
130,3707
3459,754
2184,924
1183,381
255,843
2203,79
3561,1666
1860,90
1201,286
195,589
2559,694
2073,131
2084,705
2168,1894
2458,1136
2193,290
2803,1393
2066,14
2861,285
2670,362
1833,102
2163,431
2090,235
1573,2737
2359,635
2537,463
1632,259
1618,526
2288,113
1460,2461
1132,39
168,645
2160,616
2924,439
2203,19
260,793
1811,1120
2319,489
1629,608
1606,343
1974,280
2546,449
2605,3351
1287,2203
1834,110
1123,3562
1853,385
2561,795
1553,2879
2323,273
632,168
3400,738
1845,135
2250,132
2215,19
2511,331
1859,921
3699,1280
2624,3793
2726,857
2321,886
2028,521
124,43
1912,194
3511,1121
1981,188
2250,608
2834,265
2637,608
1899,627
2277,253
1772,468
2256,325
3216,531
2361,472
3012,167
1509,2980
1585,2056
3519,903
1173,1694
2650,180
1774,1275
2058,209
1961,3742
2451,565
1275,519
2269,605
1729,562
2409,94
2512,338
2083,802
1813,104
1757,49
2563,724
1803,511
2121,572
1642,502
1188,391
1707,3577
3894,3865
1726,596
3955,1307
2232,719
1681,593
2193,560
1515,376
2682,371
1644,3489
2776,285
3960,3672
1854,475
3906,3741
1201,180
2903,513
2336,767
2388,521
2358,376
2761,669
2175,848
1640,595
1892,168
1651,528
1472,2144
2773,1237
162,559
164,306
1639,3597
2767,1878
1899,214
1925,580
1942,527
2553,177
1757,3865
3214,449
1319,7
3721,2045
3885,2097
1694,3896
1395,133
1673,312
2181,91
3377,746
1737,451
1474,23
2221,24
1656,434
2673,783
3721,1294
1402,2217
2691,854
1637,214
2416,397
2218,362
1571,196
1912,545
1494,2605
1894,37
3098,1036
2876,347
1960,93
2778,1893
121,401
127,1173
2417,889
1458,845
2364,133
1903,697
78,3657
3680,2224
2653,791
2475,1226
1934,938
1801,29
2391,449
2656,1566
2915,756
1852,95
1387,75
2922,431
2559,692
365,3928
2584,255
1311,553
2507,926
1589,294
2222,403
1817,1312
2205,939
1873,388
2237,536
2182,275
2664,136
2327,604
3271,1035
1539,1084
1270,1215
2118,208
2505,823
1563,1841
2099,486
2802,315
1598,1921
1811,3585
2105,845
2636,2510
1553,289
1515,117
1525,506
2368,170
1444,170
2590,355
2447,348
2353,874
1167,554
1472,1299
2716,163
2024,1796
2310,458
1193,354
2129,659
2646,95
3,481
3877,1581
1969,33
2364,20
1018,3556
284,853
1773,517
16,3756
3007,2908
2643,347
3415,722
1887,803
2470,558
1720,3788
2041,531
829,1366
1431,2207
1110,172
2026,242
1782,606
1499,73
2207,204
1978,826
1526,347
2135,175
3568,1045
19,3791
3934,3903
3,478
2092,726
67,3504
1779,239
2274,602
100,570
2928,576
1525,1566
2653,986
2491,320
2376,241
2117,806
2243,440
153,689
1816,125
1776,2849
2447,897
1177,335
1780,89
105,572
103,595
237,608
2897,369
2602,879
1882,330
2144,561
2514,759
2397,656
3921,3809
3803,3929
2002,483
2465,838
1463,12
1451,899
2835,333
1909,1568
1830,489
2300,876
2004,750
2021,1772
2426,721
2555,778
15,3595
2348,459
2464,134
2678,1672
2154,358
2628,899
1212,1715
1633,313
1452,224
113,488
2709,640
2018,802
2692,557
2334,488
2642,839
3979,1334
2394,715
284,811
2610,900
3347,708
2446,503
2577,597
1660,156
2823,776
2831,335
3473,2841
2509,364
3604,931
2042,14
2827,303
62,772
2149,791
2727,482
1203,948
3879,3969
2416,563
2107,678
2689,132
1720,461
1824,415
1606,346
2481,797
2282,128
1646,252
15,3329
2156,438
2697,1191
2800,310
2429,708
130,3788
1709,325
1219,1650
181,166
1573,643
2589,631
1465,2551
2353,150
2145,746
1616,356
1493,499
53,670
1621,401
237,672
3423,828
2914,752
3474,850
1338,168
2402,147
1640,172
2429,781
1867,93
3877,2055
1967,187
2295,503
2384,541
1221,1675
1807,875
1649,583
2314,244
1998,2867
2126,696
2652,908
3592,1917
1888,87
1638,336
2489,245
2070,704
3671,2905
1333,174
2021,702
1744,603
2929,568
1731,3965
1342,965
1990,842
1171,807
164,540
2711,531
2234,689
2136,484
123,98
3867,1474
1917,189
2328,276
2043,232
2047,227
1479,176
3002,159
1694,79
2330,422
1493,2399
3812,3881
195,63
1771,203
1773,216
1503,300
2585,742
1951,462
2154,458
1464,199
3209,450
2351,484
186,210
2331,119
2306,440
2092,754
2646,957
1601,2271
2394,531
148,3760
1151,67
2350,393
2099,641
2677,568
1711,228
1635,275
1898,658
2160,397
133,497
1956,241
1918,697
2527,1333
2792,341
2431,344
1900,22
1979,87
1713,3918
1784,458
2746,321
2191,281
1316,613
2607,1364
1941,150
1916,820
3465,755
2614,1389
2079,113
2708,3671
3478,893
1896,616
178,47
2553,485
2796,1011
1637,442
3954,3888
3466,901
2467,670
