x,y
8,2829
3477,2732
1714,1865
421,1871
1232,3220
1206,2076
3876,3700
1964,2465
1939,2543
687,3672
1200,3366
197,1833
4,1675
3411,2704
973,2029
107,2287
783,3491
1714,3775
836,3477
715,3338
198,2249
1436,3355
1096,2976
148,2650
2822,1763
54,1896
465,2274
2648,3854
236,2005
105,1845
1211,3329
522,1933
1594,2216
1422,3065
873,1993
1148,3452
2153,1916
1041,2957
33,1774
1462,2311
1481,2233
1838,2132
1711,3855
1546,2803
1773,2705
1963,2422
559,1890
2987,1600
1744,2147
3202,1971
2669,3737
928,1992
925,2922
68,2437
429,1852
1828,1821
728,3368
2726,825
544,3957
1874,1191
736,3387
5,2308
423,2352
42,2308
2723,1114
720,3385
633,1747
1080,3413
586,3915
2120,2964
1902,1982
2644,3903
737,2631
184,1894
162,1884
2709,829
1416,2176
3080,3654
1169,3295
803,1602
1044,2944
2028,3508
1911,2527
390,2362
1800,2159
1059,3049
43,2047
3800,3458
1193,2191
1566,2219
1346,3639
224,1841
193,396
61,1826
489,3452
3649,2811
2113,2453
1770,3727
14,1853
793,3273
67,1721
2998,1615
629,3699
289,1887
1069,6
469,2342
1656,2179
2830,1971
1950,2073
3202,2009
3911,2566
552,3864
1493,1885
645,1861
632,2139
622,1771
774,2526
1726,3822
118,1744
151,1959
1583,2210
1164,3377
1857,2364
162,1948
650,3385
87,1544
166,3293
1069,2083
1002,2149
3778,2665
1737,2220
527,1599
1752,2219
3035,1720
68,1957
425,1913
18,1928
1882,2000
2031,2110
5,1708
1850,1857
458,1845
3099,1808
1703,2239
94,1552
10,2290
1976,2639
3508,2707
562,3386
82,1952
239,2099
56,1677
506,2213
1648,2191
3053,1881
1189,2277
1144,2316
1022,2156
876,3563
24,1749
87,1962
155,1715
3289,1605
2823,1867
34,333
705,3402
3375,2415
46,1967
756,2553
3814,2655
2689,1188
3572,2572
3158,1885
696,3358
3528,2919
3096,1988
950,1983
1746,1816
557,3914
7,1680
199,1452
70,1820
1862,3462
1251,2222
797,2656
601,1821
2093,2555
1466,2357
1958,2511
1203,2189
1150,2177
3279,2501
1806,2130
2103,2048
466,2276
1712,2142
1795,2253
3724,2854
1144,2207
1190,3423
3222,1920
1975,2637
2059,2587
1841,1798
1212,2153
1785,2308
1492,2283
1172,3360
179,1829
3720,2931
1644,3973
1501,2747
1803,2152
1534,2230
465,3437
2038,2614
1523,2312
2270,1489
441,2841
860,1943
3983,3595
1536,2850
231,1900
3218,2019
485,1875
1603,2552
1715,3770
145,1834
1801,3820
113,1955
926,2931
1806,2123
1868,2228
1761,3709
440,1931
930,3119
3475,2702
1577,2224
1896,2584
1160,1714
320,2287
3478,2704
1726,2363
520,980
21,1961
435,1919
149,2386
1712,3758
3281,1585
1741,3804
1199,2186
3810,2268
3849,2378
684,3386
1796,517
1717,3839
1473,3987
1775,2325
2675,3705
1049,2076
2218,1919
441,913
1968,2501
175,1995
2702,841
120,1956
520,3928
1942,2409
1586,3479
3209,1494
1272,3228
1782,2167
5,2286
1713,3836
67,1857
1696,3960
1738,3777
1861,2059
386,2942
1598,1860
619,3655
1796,3525
1440,2910
1714,2306
1666,2197
2125,2488
1786,1612
1669,3988
276,1791
2318,1680
246,2343
564,3419
685,2566
2256,2088
880,3449
2623,3870
3609,2778
554,1755
614,1771
638,1741
1769,2226
1812,2127
2046,3411
2797,2063
659,1901
1803,2126
3096,1961
