x,y
190,729
2072,3485
3603,3791
3447,1765
1752,3026
3716,1381
2074,3457
1636,3777
1195,476
1394,149
3600,1064
3816,1205
3753,3592
3465,1297
279,3765
1590,3954
1240,416
1953,3229
1694,77
213,1085
3357,1625
1628,3116
3774,1445
3383,1613
3225,1789
832,811
3672,1444
1801,3120
1829,3037
1511,264
2030,2826
3699,1435
1848,3154
315,3728
73,3616
193,753
1468,345
3526,1410
757,77
1884,3074
2931,1543
3525,1199
3833,1098
3445,1770
3102,1272
1315,345
1422,3170
2681,1842
2129,3066
1718,182
1943,3045
1466,12
1908,3483
1253,405
1053,536
3525,1699
1191,895
3780,1471
1769,3309
3830,1287
3774,1547
2001,3039
1073,537
3211,1622
3358,1347
84,774
2057,3653
2010,2982
3500,1189
3599,1078
1802,3056
171,3965
984,3921
779,16
1970,3506
1369,156
1178,3148
1796,2993
1222,881
3418,1439
1770,2946
3341,3756
2013,3469
1823,3064
3627,3797
1897,2996
529,3734
3947,3799
1987,3435
2057,3418
1463,3142
3842,946
3200,514
3393,1254
1801,2954
1541,277
122,595
214,1085
3829,3908
3669,1434
3419,1268
1847,3028
1366,199
3805,1212
1522,2942
3965,3788
1980,3011
457,3729
3343,3750
2640,1553
3482,1227
3488,1742
1336,312
2702,1514
2222,241
2383,111
2021,3179
3730,21
1427,3165
3154,1802
1350,305
2732,979
1980,3058
1981,3166
1695,3721
1242,3051
1378,3075
2110,3709
1479,3220
3276,1299
3211,1282
1296,496
1553,2941
728,33
942,3920
3311,1589
45,1322
1103,3859
3352,1573
1972,246
