x,y
1451,1892
3503,1885
1867,1638
61,26
1745,1666
2263,345
1823,1620
1551,3924
1948,500
1748,1784
1822,1580
1808,1797
1718,1653
2265,346
1844,1625
1522,1836
1704,1653
1812,1792
80,76
1704,1655
1779,1669
60,37
1411,3916
1870,1585
1746,1760
2123,403
1545,3901
1768,1621
1766,1637
1513,1890
1731,1643
2332,3
1419,3977
1889,1544
1733,1753
64,21
1868,1951
1719,1660
1372,3895
90,73
1063,339
1442,3994
61,16
1672,1641
1722,1628
1875,1588
1723,1666
2170,121
1954,471
90,79
1723,1663
1845,1525
1544,3888
1709,1654
1720,1648
1814,1583
1780,1650
1464,1870
2909,72
1963,582
1904,425
2035,117
54,203
1863,1955
1755,1778
1828,1616
1821,1578
25,16
1832,1550
1900,422
1790,1638
1429,3929
1619,1601
1779,1760
1922,1564
64,41
61,20
1539,1843
1773,1663
1172,55
3927,3142
1524,1844
1725,1654
1769,1681
68,10
1719,1638
1441,3996
563,3564
1758,1781
30,56
1869,1551
1872,1553
1845,1480
85,74
445,1443
1820,1634
1883,1614
1454,1877
1468,1885
49,60
1520,1832
1389,1863
1725,1657
