x,y
2137,1647
1716,1814
2082,1793
2364,1953
467,517
510,595
558,1120
392,1021
3653,1857
308,669
2064,1336
2105,145
126,797
1937,126
3541,435
1095,2721
1331,1078
1329,1103
1047,686
964,1292
2071,1616
2258,1585
1068,670
2145,1990
1932,1561
2220,249
391,1144
25,1333
2373,2112
1331,1075
318,1125
43,874
2223,2120
909,749
2330,1720
2374,2144
412,591
1969,1819
9,1024
2191,1573
568,361
468,1036
321,1237
36,2810
2217,1642
2191,2442
468,719
1927,2223
3190,335
2007,33
1051,831
2394,2064
1974,1852
951,574
856,281
2094,114
202,628
1030,802
359,1181
524,1092
574,424
2385,1869
1931,1957
1816,2162
67,815
1093,1034
2394,1912
2097,1336
1960,2007
1884,106
2214,1825
307,611
1093,247
426,565
21,966
3349,355
498,2227
3841,30
167,625
1895,1245
2098,1373
1951,1929
3689,3281
3652,1900
2,1025
2063,1742
530,657
580,685
1213,874
463,724
801,416
1060,665
1977,1973
2774,589
908,724
732,3469
160,632
2188,1576
1126,370
2069,1334
2361,1992
2313,1684
2104,2382
174,619
411,798
779,385
493,791
3668,3600
1223,882
984,989
3655,1896
463,1158
1288,3090
248,715
192,622
2076,1723
365,1175
1234,429
1854,120
8,756
27,949
2395,1913
85,3987
1861,1067
358,1093
3294,434
1963,107
71,717
1237,414
1961,1621
1078,835
2523,879
1927,1310
380,1093
2182,2073
383,460
446,472
482,1130
413,503
257,711
1322,963
344,617
1929,1079
148,791
732,386
99,792
1294,11
57,832
813,423
2064,125
638,2857
2117,1329
2354,1542
257,709
2448,2347
1336,978
23,964
179,1283
352,555
382,1034
2010,2112
2084,129
2524,1886
492,981
2438,1888
2402,1804
2070,11
2394,2069
1464,2361
148,757
2150,1913
113,832
239,1073
346,1227
2404,1904
1924,1309
517,527
2362,1976
318,635
1747,908
960,595
1261,3458
2685,664
264,1095
2139,2035
1977,1969
1843,1018
1094,418
2238,1835
1167,215
840,592
1552,194
2402,1696
1861,1066
488,656
1096,1000
