x,y
2397,251
1604,3976
3687,2527
3606,282
3631,3215
2656,3309
3301,3262
2372,3330
1962,3842
2983,189
3372,3128
3708,1890
3665,2559
3358,3758
3902,3234
3796,745
3348,3716
3587,3339
3771,2713
1839,1117
3907,2985
3737,2556
3000,326
1836,3911
3349,1407
3104,20
2345,3729
2771,3198
3960,3070
3524,2735
3902,3117
1639,3940
3877,3151
3382,3126
2347,3805
3098,3713
1995,3844
2724,3496
2724,3657
3062,3354
3424,3511
3318,3969
3481,3322
1849,704
3535,3387
2620,3430
2506,3307
3673,3453
2459,3189
3460,3390
3718,3393
1438,3714
3863,3134
3382,3692
3657,3265
1996,3828
3560,3472
3971,2966
1827,3416
2210,2922
3682,3383
1318,3635
1310,3540
2640,2183
3932,3142
2002,3960
3006,3426
2942,3835
2492,3251
3348,3198
2880,3536
3722,3255
3818,3257
3507,3328
1749,3920
3005,3496
2936,3200
3018,3448
3119,3745
3069,3778
2264,3880
2741,46
3935,3278
2351,3811
3453,3137
3044,3384
2529,852
3336,3275
3840,2553
3293,3491
2458,2928
3288,3573
3643,249
3768,635
3683,3417
2244,3547
3485,2889
2494,3649
3919,3302
3832,3358
2244,2921
1537,3971
2478,3637
3606,268
3748,2789
2520,2208
3815,758
3015,3518
2966,3465
2448,3262
3519,2879
2130,3008
3630,3197
2780,2281
1811,3672
3081,3785
3681,3368
2630,3306
3091,3499
2402,3423
2011,3831
2697,3335
3574,2662
1359,1277
1611,3717
3309,3849
2112,576
1954,3388
3396,3112
2860,139
2653,2222
1779,3912
1814,776
3710,3416
1594,3814
1387,3803
1690,1240
3900,3144
1672,3330
3068,123
3985,2792
1781,1144
2821,2002
2574,1138
2793,2336
1650,3983
1758,3595
3366,3253
2314,3258
1699,3723
3737,922
2481,3603
3096,3368
3734,2626
3301,1556
3944,3175
2436,295
1838,27
2648,172
2909,154
3532,2928
3669,3228
3730,2553
2697,3635
2057,909
2000,2923
3755,2521
2687,1814
3060,3277
3987,2815
1843,94
2424,3667
1369,3592
3654,3262
1698,1130
3585,2676
2740,110
3686,2719
1749,3942
3444,3804
2339,1233
3367,3671
3858,673
3836,3265
3443,275
3345,3235
2630,570
3869,3209
3450,3255
3406,3086
3174,181
2059,3889
3378,3594
3093,71
3286,209
2328,3244
3702,3411
3635,3236
3767,2556
1490,3965
2374,3818
3070,151
3371,3712
3054,3221
2190,3035
3934,1946
3166,3622
2511,187
2464,3688
3607,3430
2992,3451
3958,3254
2451,3219
1648,3733
1385,3800
1668,3766
1480,1382
3860,2818
3250,1617
3433,3155
3877,3240
3102,3236
2429,3353
3149,3137
2903,3477
2647,3702
1774,719
3874,596
1741,3404
1870,3934
3052,3614
2920,3482
2898,3494
1432,1212
3405,3234
3831,2485
2647,3705
3697,3178
3785,666
3637,2837
3838,2543
3690,2749
3004,3494
3456,3075
1853,3374
3937,3336
1486,3780
3859,3282
3003,3409
2332,3864
2296,3927
3811,3336
2237,3832
1424,1321
1903,3879
3794,3179
2522,3520
3494,3456
2681,3415
2670,749
2888,208
3673,3271
3818,556
1933,3978
3883,2709
3852,3172
2196,3710
2389,3431
1785,3955
3001,1842
3426,3470
2720,3138
3026,125
2493,511
1734,5
3991,3132
2456,3254
3655,3293
1872,3432
3828,2605
3454,3339
2951,3086
2268,3450
3105,3696
3879,3253
2581,3255
3772,3347
4000,2958
1997,1160
3828,796
1920,3837
3304,3532
3116,3583
3963,2507
1771,3252
3521,3308
2117,3787
1893,3402
3389,1509
3451,3258
2256,3188
2886,3483
3006,3975
1824,3600
3142,3614
1881,3307
3866,3184
3721,2687
1725,3450
3616,2609
2075,1396
3605,2647
1777,3342
2314,3864
3514,3437
2294,3903
3601,646
2811,3229
1371,3732
3586,3331
3884,826
3807,2934
3349,3201
2407,3369
2845,2206
3758,3109
3462,3677
1626,3333
3540,3443
3899,3034
2324,3869
2118,3712
2482,3602
2990,3467
2307,3756
3150,3657
2161,3988
1602,3835
12,3673
3460,2711
3353,3298
3322,3703
1412,3701
1701,3104
3452,3361
3499,3724
3411,3064
1814,126
3883,829
3947,3145
2950,3096
1559,3951
2466,3671
2460,3251
3066,3712
2749,3493
3706,1906
2605,2367
3563,2734
1421,1267
2383,337
3767,3163
3119,185
1806,3318
3907,3206
2669,3693
3316,3408
3426,2992
2919,2232
2012,437
3,3484
2548,3487
1872,3903
3305,3334
2936,3846
2021,3834
3176,1481
3984,2811
3521,3258
3784,3386
2588,3333
3348,3029
3538,2913
3667,3270
3605,264
2188,3078
2382,3722
2256,3074
3088,3556
3966,2812
3809,3305
3791,2564
1738,3408
3986,3141
3123,3168
3541,3521
1605,3926
3401,75
1675,3912
1982,3875
1420,1246
2389,3676
3522,3447
3953,2984
3469,3648
2765,53
2473,3286
2581,563
3347,3306
3754,813
2176,763
3993,849
3586,2822
1613,3799
3443,3602
2940,3488
3972,3154
1898,3773
3128,3593
3610,3410
2024,3851
1792,3973
3637,215
2973,3452
1709,3427
3720,2790
3783,2819
3607,3410
1642,3774
3778,2907
1798,3703
3589,3435
3985,3268
3552,3337
3980,3249
1643,3885
2370,3430
1255,3591
3761,746
2252,3871
2053,1185
3576,2724
2045,3969
3349,3393
1926,3830
1460,3769
2243,3764
3921,3293
2566,3571
3332,3767
3702,2604
3036,3360
1856,61
2214,3069
2347,3283
3478,3367
3655,2762
3976,2381
3802,3254
3949,3218
2448,3391
3085,3762
3609,3216
3795,2560
1958,3406
3327,3811
1711,3765
3299,3393
2264,3822
2122,3705
2916,3141
2912,239
3145,3737
3785,646
2282,3865
3818,2841
3669,3369
3790,684
3439,3385
3090,3699
2669,3349
2589,3823
2561,3408
2598,3649
1745,3925
3783,2550
2760,1934
2940,3202
3704,2493
2893,148
1698,3743
1905,3351
1640,3957
3597,2964
3514,3847
3553,3442
3933,3156
2781,2196
2969,3071
3894,575
2609,2306
2486,2151
1948,3769
2448,3509
2322,3235
3459,3501
3692,3265
2097,2008
2530,3449
3834,2822
3459,3331
2416,224
3421,3476
3981,3177
3907,3117
3702,3275
3883,2671
1713,3771
3670,3268
3151,3640
3817,2541
3510,2878
2590,412
3106,3393
3770,3162
1811,3968
3889,3113
3547,3268
3827,3296
3666,3174
3640,3455
2944,165
3020,3474
3202,48
2553,3543
3502,2793
3917,3021
2197,3619
3687,279
3439,3090
3784,3360
1903,3348
3843,3315
3403,3160
2431,298
2084,3690
2359,2469
3875,3350
1624,816
2219,3559
3578,2687
3994,3092
3700,3146
2979,294
2509,3185
3708,3390
3700,3384
2940,3094
3380,3171
1759,3717
2525,3446
1746,3710
1889,3398
3914,2991
3879,2802
2631,353
2971,3146
2722,3142
2498,3619
3884,3147
3878,2836
1877,3276
1648,3904
3902,600
3125,3790
3869,3174
2717,3474
2183,3692
3962,3080
1777,3447
3932,3264
3458,2997
3381,1471
3730,2617
3624,3214
3527,189
2655,526
2524,3444
3045,3376
1927,3839
3734,3342
3321,3285
3561,3326
3577,2791
1564,3984
3437,3590
3595,2954
1846,3617
2421,3075
3671,3421
1599,3276
3859,2837
1697,3811
3447,3360
2158,2150
3630,2681
1817,3332
2695,3268
