x,y
2923,1004
1923,2134
1034,3018
2092,2390
869,2625
1532,3994
3456,265
1404,664
1487,2122
3147,692
1971,2105
3699,3016
2624,3145
1731,690
2241,3570
1284,2268
793,293
3500,2508
689,376
967,3176
2357,1270
2162,1064
757,3805
2058,1826
1662,2140
1142,2802
2030,3407
2212,1566
2139,1055
3246,595
994,3132
1137,2836
2415,3148
405,3957
1265,846
2235,1547
2960,2441
1256,1797
2559,3495
3443,2724
2781,2593
2450,1478
1437,1555
1087,3297
1459,3113
564,2984
1182,2054
448,3629
3160,658
1203,183
2843,1147
1473,2292
843,3532
425,3727
1310,2538
3274,838
546,847
407,1053
1067,2997
2205,1550
1242,2705
937,2511
1940,2032
2367,1257
1182,3684
1066,3318
1113,2845
1111,66
3093,733
1949,2156
1115,3799
1202,2700
2856,1980
745,3848
2886,2105
714,3949
1181,151
3906,2671
2346,1763
2758,1672
1921,2198
2132,1175
1858,2218
1533,2848
433,3546
1459,604
3410,3735
2521,1325
1092,3429
1780,2869
352,3172
2839,2001
3582,2397
1459,2255
2141,1670
1303,83
1194,846
1198,2020
3167,3327
1914,3296
1728,2274
1171,435
858,3379
1756,2845
1000,2570
1335,1835
1853,2222
954,3291
1745,2838
363,3945
1322,243
1645,503
3578,2336
794,2797
1159,444
1025,3117
1556,2020
1575,418
2562,1118
2349,1182
1432,681
1265,2609
1163,2783
2021,1119
317,401
705,280
1112,2992
2758,2900
948,221
1134,2840
2747,2896
778,3562
1568,2203
1359,3357
1071,248
1160,441
1021,3107
1471,2266
871,2586
1222,467
3839,2651
219,3531
1705,2199
1157,32
709,3811
1445,3257
1530,2042
3328,2880
3644,3035
3147,3585
1110,3632
3673,3042
1955,2999
1229,704
2515,3693
2766,2789
2820,2399
1272,228
1866,2928
2255,1528
1109,2410
1164,3715
1479,1847
2725,2665
1193,197
1043,2953
1597,3076
1038,3645
1312,72
1035,61
1041,3394
2607,3202
1728,2215
1317,283
2878,488
1144,2885
1894,895
1317,1974
1308,172
1115,2804
1188,2744
395,3968
910,3295
1027,2486
2784,2769
743,3728
2792,2444
1405,1079
1526,2227
2367,1352
1184,2069
1911,2091
1559,3077
1272,2070
1476,1232
1626,2220
404,3872
1667,3987
976,3850
1908,2831
1201,2754
