x,y
1978,2578
2430,3230
317,3323
538,3448
3806,3174
3733,3242
941,1433
768,3512
2352,3201
2513,389
1601,304
1975,1625
2364,3078
3708,346
613,3842
3424,1031
319,1338
962,3188
631,3857
725,3971
711,3831
509,38
777,3768
2154,3130
1190,1852
711,3523
758,3429
1942,432
582,3808
2930,351
7,3994
601,3467
675,3514
144,3683
1939,460
1824,1023
3261,1632
633,3705
2029,3274
533,3302
751,3495
1988,2740
2773,1384
3041,635
451,3697
37,3675
10,3963
710,3482
400,2165
982,1490
468,3932
2951,1655
1594,2964
3470,337
1372,2537
715,3821
1098,3501
789,1772
2015,3467
2535,2990
1917,388
757,3680
600,1746
1169,1489
167,3708
1091,2023
2007,3113
741,3350
2251,3290
2287,2079
122,3520
1604,135
1665,596
378,910
2628,3043
1860,2303
227,2816
3299,3669
33,3962
731,3487
2029,423
1207,1126
2425,3213
2017,2985
626,3756
2596,217
2871,1494
3037,251
592,3307
582,3542
1577,106
534,3069
1979,2876
1560,222
3676,104
1614,2970
712,391
3252,2278
3043,251
620,3641
856,886
3208,2266
3717,2053
89,762
696,3363
3688,19
104,698
3376,3960
927,954
1527,2223
78,3747
2022,3493
304,3691
761,939
2975,2825
710,3979
2371,900
2305,2361
1467,3483
710,3374
3223,1660
1906,461
480,3203
1595,138
2970,320
3048,3209
2766,1297
3561,2213
633,3399
2628,1824
3672,3301
578,3715
754,2574
2272,1976
3477,2000
658,3449
1948,3488
139,3667
2659,369
897,3075
553,488
1692,1876
1518,13
2374,3387
2592,238
1982,2240
737,3519
1834,778
2354,3232
2420,3298
2642,650
3486,1959
2449,3282
459,51
3335,3009
2112,2183
2243,3286
2434,3128
3526,1965
2099,1900
2719,1277
143,3581
756,3592
2523,133
1046,2902
752,3580
1863,1339
802,2603
2905,1879
678,3742
1833,734
3764,3132
2082,2173
461,2201
1975,415
808,2532
2386,2236
2308,732
611,2515
2012,941
679,3984
1361,228
1995,362
832,3774
2215,3249
643,3283
79,3961
1409,3550
832,3531
2105,3238
749,3273
1606,2991
523,3868
9,3384
2044,997
3737,3263
2074,375
826,1006
1077,144
3186,1642
208,173
2011,443
701,3736
291,3222
663,3700
1046,3033
2553,324
30,599
200,2778
3442,2104
411,3033
872,3176
2671,368
3160,3615
3308,2554
2584,177
152,1448
779,3679
821,2408
779,3469
734,61
1854,3454
384,3688
2057,356
3216,2271
2005,2590
3622,3367
232,1179
66,3468
409,3304
1786,2463
2471,394
58,3713
1982,2617
1621,2994
2029,2621
496,487
2070,311
2349,2238
1355,448
3349,2013
1846,3463
2023,3320
796,2509
2750,1315
2405,3209
1924,3485
2108,2737
297,728
500,495
1033,1676
1972,2585
1220,1462
2555,340
549,3583
2583,181
212,1553
3136,3126
746,3687
3438,482
875,3492
741,3505
600,3815
312,1355
1577,92
3231,1202
577,3822
1832,989
2547,251
2459,3067
3570,339
2283,368
3701,3311
888,1399
1764,796
480,3366
2145,871
2663,3151
287,1178
554,3987
1110,3197
2012,948
1709,748
1374,84
2002,2885
2005,318
861,2932
718,3184
2480,1
1987,448
2417,3211
1931,2550
581,3755
738,3651
665,3554
1801,1108
1666,1235
3524,3725
1217,2464
1961,3035
558,3158
676,220
333,3736
3013,244
475,3355
455,3121
2000,2634
1014,1753
269,3666
3132,3133
720,925
3359,1754
1830,979
3003,1057
2496,19
3622,2309
3026,244
621,3090
1251,166
880,1384
716,3504
2578,222
1028,3232
935,3471
2378,411
1686,1882
520,3392
2448,2239
729,3105
50,3932
2239,2431
2063,359
3894,2358
910,3193
342,3014
1404,3613
2004,2696
2455,3203
2615,306
2059,3462
1119,2004
947,1663
791,3747
897,15
2512,368
1960,2925
3307,2518
756,3470
638,3898
2730,650
1884,2599
2617,699
1954,2896
3055,285
293,3274
2297,993
591,3460
2311,2392
344,3006
1636,2016
1363,276
3937,3508
1554,747
2100,1663
3407,3230
476,37
2407,3077
1122,1985
3427,3967
1611,129
895,3135
850,3076
2134,2103
3679,3286
619,1813
567,3427
2858,2933
3934,3151
1600,163
1948,3029
689,3578
471,3106
1083,3318
1513,1005
1912,3031
724,3197
2599,263
865,2424
1780,2472
2014,410
585,3795
2378,3295
1861,2361
2356,659
1613,1283
1406,1783
3733,2020
2315,2106
2623,682
711,3823
3684,3324
431,3041
1425,213
2023,2198
2015,356
790,3038
746,3458
2282,1953
767,3592
1798,1080
729,3643
757,942
2268,350
551,3514
3591,1965
1822,1010
795,975
2981,309
2126,3366
2462,3073
110,68
1767,1188
1260,1485
3554,2127
146,3670
2774,1438
2355,3386
2637,330
3005,2839
1034,1125
604,3612
719,3922
761,3474
3448,3655
639,3964
1641,556
1510,991
1447,443
2317,499
2652,3183
2495,2294
1309,2403
1370,2309
3427,3243
2468,464
2326,861
699,3933
3266,1568
334,1362
582,3647
2032,319
3005,226
1830,941
1882,2617
1380,2302
3224,2535
634,3275
2561,1173
1314,3529
746,3426
735,3343
1650,2015
653,3353
976,1519
691,3871
765,3984
2819,2783
1825,1021
1769,3443
2070,998
692,3867
534,2946
3696,27
583,3554
2005,2925
2346,448
2102,3322
2755,1343
3785,272
622,3770
1587,1985
389,3173
798,3883
1474,3501
1558,800
557,1594
686,3598
2387,901
748,3407
2309,2115
2244,889
749,3975
568,3583
1506,1009
1085,3510
715,3493
2331,490
1927,419
1619,171
3224,2260
1510,988
446,376
735,3966
262,744
1883,3471
2317,862
707,341
488,3164
1338,2464
272,3006
461,2841
3893,3406
2655,3123
3460,3090
2274,2417
1849,813
2566,234
3825,1855
2393,900
779,3476
599,3724
726,3093
1915,3497
2370,464
2999,2836
713,3459
767,3988
771,958
3286,2058
3318,3782
2098,3045
468,3032
984,1086
3282,469
2038,1015
713,930
343,3856
3765,3317
2031,3472
1870,2573
1277,441
388,3263
3762,3286
1832,1358
1851,1782
1997,3016
463,1080
925,2448
1290,1232
297,1317
782,3440
3332,3692
195,1689
2004,3153
2050,2119
2113,2751
900,2446
1922,1524
2333,2391
2567,254
1719,1859
692,3390
537,3536
125,74
2562,328
2454,3191
653,3632
3080,3083
2802,1436
3487,2002
2329,2379
648,561
2384,2179
568,1818
2553,231
3742,131
2349,990
1554,752
3268,1725
1725,1851
118,3520
392,2827
744,3687
844,3015
3758,2019
703,3423
2684,3144
3731,125
2984,3161
1100,2205
1920,2578
281,3706
3193,2330
3458,1869
1891,3196
285,1209
1555,68
456,400
2528,121
1794,3441
2048,390
2111,1894
3453,3548
2796,1443
2353,3268
1082,2184
2891,464
3007,919
1903,2341
91,3499
465,2962
763,3982
2078,3105
1577,166
2656,3212
2875,454
3810,3207
1764,1056
2574,337
2185,3094
767,1753
1988,2991
2002,2995
2141,2173
2035,316
813,986
1936,2577
1927,3146
3084,1163
2333,983
786,3541
1614,353
183,1696
718,26
787,3898
275,3709
1823,918
746,3509
3188,2294
2317,2242
148,3600
844,3763
1601,2967
2238,2426
1606,2979
2334,2113
980,1054
718,3911
2148,3355
686,3401
1503,1074
2627,3216
2099,1742
634,3702
655,3375
1519,25
1561,1266
3426,487
713,3925
2252,2407
3052,257
933,1072
1078,3505
233,3649
3794,3306
305,1978
63,3568
2361,3396
3708,2059
314,3008
681,3838
2081,982
612,3666
2096,2384
795,3732
634,3991
2267,2128
905,3088
777,3762
2997,297
606,1639
1167,1461
401,2119
2196,917
2172,939
1411,2286
3247,2529
