x,y
1544,797
1556,518
455,2675
583,1419
134,2514
572,1950
1110,2216
236,3885
409,3726
1999,1632
589,838
1447,887
496,1397
3454,3755
3631,613
3283,3806
707,238
3371,3797
259,2603
1679,645
903,41
967,3390
1012,3154
3297,1141
1517,931
3980,1065
778,714
995,3273
1020,503
3243,928
3209,3775
2972,742
17,3599
2168,1272
1426,1518
1926,384
3587,1001
1945,2639
519,961
500,3274
187,1420
2301,1597
1155,1524
361,3615
3431,990
3417,3883
2380,3018
3291,1049
486,2275
485,2362
3896,1182
3991,176
648,1466
3928,188
309,2988
648,704
3825,757
814,1762
1203,721
3135,3933
1311,25
556,860
103,1973
2541,1023
3542,3846
1101,457
410,2413
1395,922
3802,538
2509,3839
122,3401
1466,1210
2889,667
254,3631
3288,1193
2929,1018
2269,1786
214,1760
3891,446
2822,3965
759,1833
359,1233
1473,1194
2992,937
745,296
1813,869
1066,82
3318,3936
331,1555
393,3078
576,877
131,2378
262,3862
3162,3955
322,1901
324,1706
3179,3798
758,1082
1922,1510
1093,1690
687,13
3176,1085
287,1
968,1520
3421,968
1117,1553
181,2660
497,653
3152,3836
2934,987
231,1963
1497,1180
471,3701
688,1330
1539,1435
1070,19
3114,641
3285,1043
171,1556
608,1554
2941,744
1003,1658
723,1837
992,967
3990,3743
583,881
2855,3935
33,3657
725,121
3851,3860
2587,1045
772,1861
795,1602
573,1404
15,1718
451,1068
2222,111
2025,1228
825,3247
1645,645
3775,1114
3896,1141
852,580
2324,1777
2919,887
665,105
2449,1162
3580,658
1491,1092
537,1850
3835,506
3565,1206
2715,3845
2597,960
140,2195
3118,3881
2195,1251
988,1796
2381,1210
923,1825
373,1501
746,3148
469,2498
1617,649
2815,3962
851,1982
1096,1706
2170,1264
3319,3896
249,1387
3303,1194
516,1591
3926,3900
2082,1573
3678,3791
459,2466
2388,1581
78,2389
407,2584
1097,1641
1446,10
426,2328
245,12
2607,921
2079,1237
1198,1604
838,1850
1406,765
3210,3733
295,1426
3773,3866
1797,1773
3730,3851
3745,3943
