x,y
283,223
1037,304
542,44
213,64
2444,365
1770,758
2531,181
3063,651
2554,596
1949,1168
1538,726
511,294
3091,314
1005,2893
1402,2877
371,3812
918,423
2234,779
2244,2202
1701,2421
555,213
3786,3601
1740,440
2329,3711
2285,592
2763,3384
2441,527
2096,372
904,804
2461,243
417,810
2123,507
806,280
2848,157
2329,3706
1832,483
228,290
2011,379
3388,2440
2246,255
183,304
1249,142
2644,245
2141,254
2087,273
2141,434
1702,398
2672,91
1690,3685
2357,440
3135,1546
2676,3049
1286,38
1553,2530
1751,972
861,2932
2819,144
2085,3962
1974,75
556,2338
2497,150
2672,67
2348,735
2165,2696
1832,1307
3109,291
3973,1394
2274,1734
777,104
1624,41
2726,3
296,3774
2844,2728
250,158
1961,56
2017,413
2268,598
152,270
992,2307
1074,3703
266,3794
2174,656
3168,3582
501,55
2779,1079
2701,2605
2948,3511
2510,1
2418,3955
3218,343
3381,2473
3691,679
3312,3754
2377,2747
1611,717
1080,3230
1550,462
1949,843
985,2877
923,2774
1698,1424
2739,363
1506,2733
2520,1432
3498,2182
1964,1245
1643,2638
669,372
2057,166
1816,848
1578,2508
3968,499
2421,744
336,284
1512,2330
783,420
1359,906
63,559
2700,1054
898,723
1933,3947
2644,940
2363,3962
1720,806
949,3263
742,93
1725,3703
2354,2536
2790,51
2843,687
2272,612
871,443
125,278
2037,390
3120,67
1818,3734
2054,182
3173,264
2404,2538
2756,68
2071,726
1674,238
1188,22
2709,206
2665,2547
2910,3805
1575,729
1912,3077
2436,1658
1942,410
1242,150
928,690
2418,324
2402,3781
2430,528
1628,281
595,134
3384,3926
898,381
3953,2921
1689,556
3530,2307
2260,521
1330,1202
1194,2358
1570,441
360,297
2418,391
1838,499
807,1075
693,355
354,2356
1145,2889
870,120
2368,2591
654,349
584,192
1951,2622
1366,184
2905,314
2724,2200
2913,300
1276,1995
1132,894
2445,893
2386,726
690,138
2573,2366
1172,578
2856,3248
2029,2995
620,387
3704,665
535,147
536,916
2872,220
2007,1487
2935,62
468,26
253,3788
3136,406
698,2975
1767,2053
2004,2558
3524,2252
2707,364
1485,428
3749,187
928,687
1193,2895
626,389
2359,1146
1359,646
2228,1680
3529,2210
2795,3088
633,143
2972,3348
1987,231
1261,2853
2832,62
789,141
3739,3456
1916,2158
114,588
2793,276
1881,3056
3317,2571
1678,459
3232,273
106,223
2982,305
3291,2713
615,588
16,1368
2176,351
1316,428
35,1482
2319,53
870,794
2387,754
1649,2619
2292,3935
2528,7
99,3979
219,3889
2602,896
1884,2153
3243,3596
3677,3349
2153,129
248,194
2810,29
1637,462
2442,608
1312,680
474,21
2698,210
2500,674
2770,287
1833,436
578,383
733,127
3133,349
603,514
2771,2731
2589,947
2253,542
2145,1233
2571,272
104,253
1871,878
814,60
1155,571
2635,188
2698,70
2656,74
2615,78
3104,528
2216,573
338,312
1706,229
2245,2265
1389,579
2541,562
3400,3075
1439,204
1034,92
3228,3523
2433,265
1562,926
2720,752
3055,3772
184,306
1842,1560
2498,484
3243,2624
2816,62
1553,727
1529,343
2746,96
1916,417
3171,3605
1325,1100
1302,3736
2159,2749
1394,223
1644,468
2289,1679
1753,615
327,167
130,2242
1636,2644
177,3805
2224,251
2538,686
1888,761
2474,527
1392,2870
1569,3661
102,3504
1957,421
1631,2609
3266,155
546,47
971,2357
214,350
2645,202
1484,859
2223,2712
2806,438
1877,3750
896,846
1634,38
2163,352
1731,1039
2127,512
1061,57
2389,2607
2017,1218
2392,482
3924,561
286,798
1173,43
2304,595
963,823
2762,280
2704,1074
3206,3543
2214,2202
2464,632
1792,468
