x,y
3813,1246
2309,209
1177,2352
2405,2335
3252,2225
3356,2002
3619,967
2416,2963
1348,3261
2478,1932
2552,2457
1009,3874
3347,2026
2193,2783
719,3863
2632,2171
2704,2588
2752,2680
1802,1922
1265,3802
3999,2832
3841,2308
2892,2694
3212,1992
184,3494
2501,2683
2305,1112
1734,1875
2293,2150
3313,2508
3465,2187
1234,2084
3204,1286
3747,1014
2157,3165
987,2962
2004,3230
3201,2516
2432,2524
2128,3038
1733,1478
1404,3745
2219,306
3414,2830
2115,611
2743,2704
1223,2299
1479,2001
2751,1649
1088,3881
3234,2629
3299,2419
1918,1544
337,3386
3774,828
1447,3312
1944,3650
3694,1354
3890,739
2719,1542
3769,1832
3841,765
2336,3014
1042,3472
273,3123
2344,860
1298,3365
2541,2665
3651,2642
1425,3732
3177,1406
2356,572
2002,2760
585,3071
3537,2567
1989,2901
3540,2262
1041,3694
3504,2527
2340,1211
3411,1586
769,3161
2555,1858
2207,3079
1054,3522
1705,2977
3048,2500
2798,2595
2417,2264
1797,3040
181,3718
1725,3151
2937,2613
3760,2195
3426,2561
2312,3293
977,3881
2606,2638
2126,3709
2232,2854
724,3706
2715,1812
2270,3316
3401,1546
1115,3385
730,2954
3077,2483
1522,1898
1762,1542
1211,2489
2776,2350
1512,1998
3862,2648
1069,2791
2567,2974
2516,1876
2626,2299
2709,2023
3430,1446
1697,3095
3652,2267
1779,3288
1668,2268
3874,2021
1687,3467
2514,2990
2847,229
2029,2946
2563,115
3366,1446
1940,1563
1129,2799
3047,2670
3788,1612
2648,2606
3660,1460
2793,1949
1508,2417
1736,3252
1397,2336
2721,2935
535,2590
2024,3238
1570,3065
3564,2362
2014,2989
3659,1297
1925,1876
2087,2716
1826,3285
3108,2352
2035,1366
3606,1381
2854,1471
1198,2144
191,3649
3979,58
2209,1343
3078,1396
2957,2622
3407,2440
1390,1921
3667,514
2148,3083
883,3697
3738,906
2962,42
1198,3309
2754,2309
2461,3224
1147,3895
3308,1447
3966,581
553,3096
2790,2291
755,3913
2971,2515
2188,3499
2091,3877
3603,1098
921,3563
3986,836
3152,1884
3462,2587
2377,2910
3800,804
1987,2727
2769,2387
2433,3365
3763,2826
125,3678
1882,1100
1877,3363
2900,2727
939,3627
1668,3091
3715,2264
28,3567
3713,2015
3859,691
1659,2227
2019,3196
2893,2291
3460,1950
2356,36
720,2935
2915,2346
2517,2711
3476,909
1410,3400
2526,2065
3704,2362
2847,2213
3434,1744
1929,3262
183,3222
2795,2110
3882,2341
1737,3253
2677,2008
2673,2346
3380,2706
3373,834
3585,2933
2336,2393
3573,2199
3717,1923
3641,2074
1536,3029
1777,2039
1980,841
2918,2658
2944,2411
3970,483
1506,1352
818,3721
1195,3356
2595,462
2770,2399
2699,2354
3107,2356
2516,822
3419,1026
1289,2242
1826,1557
2129,2635
3903,2170
1229,2350
1447,3528
3330,2202
1877,1964
1711,3353
1264,3366
3638,1317
3807,958
891,3612
3446,976
3209,2405
3556,2411
3960,1757
1071,3871
2940,2057
