x,y
569,3889
405,2519
2357,1097
3898,1000
3998,1216
3499,2935
3362,3646
3606,3052
3629,3365
3692,3146
79,3137
3606,3384
3749,3892
3994,1241
2067,3822
2689,3921
3864,1564
3700,1211
1939,3909
3496,2932
3733,3437
2779,3820
3369,3651
3902,992
2541,3795
3862,1522
2453,3932
3489,2950
2754,3719
2706,3889
558,3794
3758,3621
3899,1004
309,2228
2820,3776
374,3750
2862,3759
3828,2850
2537,3853
3767,3713
2660,3792
3964,1426
2677,3785
380,1488
3949,950
3977,1094
3628,3084
3675,3751
2848,3767
48,3211
3864,1548
1387,2815
3593,3671
2785,3835
3953,1019
3373,2988
2464,3910
3954,923
2487,3841
3717,946
389,2548
2658,3807
3969,1444
3915,968
3821,2824
2970,3634
78,3134
3770,3961
121,3241
3995,1118
3787,2978
2797,3627
2557,3788
2746,3721
775,1144
417,2514
1845,2925
3767,3556
418,3299
3933,1005
3982,1093
1932,3718
699,1135
3373,3662
2427,3805
2507,1315
3407,3934
3769,3455
2652,3799
3923,947
3939,975
2332,1122
1595,2044
3226,3987
2771,3690
3782,3114
3389,3584
3787,3124
906,3739
3736,3747
2655,3806
488,3684
2642,3818
1989,3740
3620,2817
3929,975
1487,2007
3627,964
3605,3379
3962,1018
2027,2859
428,3487
3369,1974
3766,3682
2783,3704
1850,2878
3591,3780
3951,1437
2775,3648
3942,955
2796,3823
2707,3784
2861,3764
1405,2827
3687,911
3701,1025
2680,3942
3657,3040
3944,1023
3229,3983
3765,3986
1419,2865
1342,2754
3126,2590
462,2470
1338,2796
3957,887
2615,4000
1061,572
2537,3960
3743,3429
3967,1458
3685,3744
3771,3450
3491,2963
429,821
3620,861
3962,963
2366,3850
2703,3740
2086,1761
3383,3910
3842,2842
3551,794
187,3399
3420,3923
839,886
3739,3721
3896,992
1437,2858
3780,2963
3413,3911
3616,3387
2711,3933
3663,2766
3728,1239
2738,3899
2792,3840
2182,3977
3986,1057
2801,3835
3761,3777
2659,3752
3043,3626
975,1323
829,1051
3818,2857
2788,3810
1341,2775
3772,3448
3812,993
1438,2865
3562,799
3600,3336
2730,3747
3907,962
2728,3720
3715,1077
3787,1653
800,997
3965,1399
3262,3941
1426,2832
1928,3892
3907,975
2882,2229
2453,4000
3969,897
922,3756
3766,2788
3990,1069
3861,1554
3940,912
757,904
3712,1808
3956,961
3666,3824
3755,3882
1281,2705
2401,3831
3631,3417
2787,1550
3997,1226
3458,2971
3658,964
2450,3934
2771,3863
1956,3973
1324,2749
1852,1898
3996,1326
325,1559
2584,3841
3291,1991
2034,2923
2845,3630
551,3994
3398,3942
3778,3454
3779,3472
2795,3649
2682,3745
588,3882
350,1643
3921,1020
2956,1545
3765,3718
190,3323
1149,960
3367,3996
3619,3320
1478,2871
2011,2990
2384,3964
2863,3776
3950,1353
734,854
3635,860
3585,3282
282,3139
3648,974
