x,y
749,910
1604,1550
2265,3752
2626,3965
711,2628
1496,1576
1850,2046
1468,3641
932,1804
2048,2767
388,2755
308,2974
1618,3318
210,319
2652,3574
1552,1855
1475,3396
25,100
1647,2268
935,80
1079,1447
1216,3416
3669,816
1374,1162
696,913
174,2407
1707,2565
1501,3517
600,3731
570,974
197,795
1276,3739
1717,3557
2280,582
628,3659
390,2123
1587,2007
3896,2417
2225,510
2717,2321
1766,1940
106,48
2495,381
1710,3401
1408,3252
573,656
1492,3312
265,3349
150,3714
416,3307
770,1811
3431,1124
1436,1737
483,2937
1717,1499
25,658
3531,539
650,1580
1850,3156
1920,3420
1139,2459
741,1330
320,2161
962,10
1825,2319
205,2655
539,2310
565,801
5,779
1390,3423
837,195
3580,889
279,485
1002,3280
1493,3423
197,861
1838,2454
3935,677
283,586
307,3143
646,707
1789,2388
1658,3313
1492,1506
2505,2371
104,2261
1534,1752
4,546
191,3402
843,1208
2682,2295
411,3001
727,67
2612,3882
116,2307
321,2554
2519,227
2495,3367
1125,2304
884,93
1679,2279
930,2990
174,3199
62,2915
197,2570
2162,2655
309,2110
201,300
442,3629
1783,1467
1380,1739
2200,3405
1535,1816
1099,149
2402,3330
441,1613
254,2012
1375,3387
1625,2240
199,2498
281,2725
17,3032
288,2890
2106,409
2601,3940
526,829
320,2556
1143,216
889,1192
2449,378
2033,2937
1455,3339
1830,2433
467,491
20,220
417,3373
308,2837
1893,1695
2386,602
1879,2698
3761,2555
533,2334
1889,1681
1542,3924
1741,1754
1511,1905
1528,2030
1808,1481
1457,1848
946,3672
460,1006
116,3666
335,3055
583,2466
1425,3482
704,3140
2148,3353
879,992
2570,3674
1055,2374
1332,3301
2009,3605
1068,182
2346,2826
848,3659
1498,3261
613,1658
1421,3475
1706,3241
621,3420
472,2946
724,1361
1107,2747
372,2033
1561,1496
315,463
1921,2920
1844,3100
607,912
1564,3420
1078,271
184,2567
861,1440
2343,3291
564,3964
1101,3998
3784,1179
708,23
446,544
2196,701
651,274
59,2177
530,1106
2189,3957
189,2473
2140,3349
1763,1577
1489,1765
216,2663
1132,199
478,3388
1741,1708
1518,3421
2270,3743
162,2973
1882,3236
