x,y
3280,3288
3932,522
2056,860
2134,2332
3516,2859
1021,1705
3882,601
1830,3500
73,998
1251,1545
1622,1814
3737,741
990,550
2249,1277
973,211
1896,1587
1038,1517
1599,2470
498,1596
52,212
2436,1606
2422,2076
2170,885
1092,1618
1853,1006
1782,1931
2237,2124
2257,1835
1381,524
2073,2147
2181,2631
3668,751
2485,1578
1985,688
3244,2983
3039,1828
2457,3562
3996,822
1424,3842
3467,412
3595,584
3653,2023
2357,2076
2027,929
3422,1560
1338,869
1217,1367
3721,849
1773,324
967,3127
2121,1266
3530,714
3235,939
2299,1898
1825,1373
2090,618
1787,1870
712,3136
381,2660
2031,1155
788,908
1662,3632
1227,671
1796,586
2065,2089
3925,633
876,734
935,1088
1993,729
2952,3373
998,234
2042,759
1716,25
588,2469
3661,335
5,1177
112,195
954,3774
2044,3377
1178,1237
1605,3370
3982,318
3766,185
1268,3301
1964,193
2141,2789
1441,3087
2461,1552
1643,2844
594,1035
1745,1428
1523,1672
2380,2248
1864,2448
3549,435
2093,361
143,693
3429,3163
1387,1424
550,1542
1363,1713
1942,122
1890,160
1800,1210
1433,2667
1511,1778
1833,2935
441,1386
563,2704
2694,2435
2485,3611
1374,1709
3790,815
1399,1595
1422,2506
3879,197
902,1966
3871,2608
559,1140
710,2704
1770,401
3874,226
1105,1662
1711,1018
182,1580
1140,915
1909,526
88,1168
1642,3605
2004,911
1720,1367
1385,3502
3873,1020
1322,1683
3152,2195
408,1571
2400,1507
1702,1398
1160,476
1731,3278
2426,3651
3597,680
3921,793
679,503
1023,157
299,246
2023,850
726,786
355,1928
1124,1527
1848,175
163,713
1575,3694
479,1397
1119,1074
1186,1681
502,1140
971,831
2134,2057
262,260
3479,447
1793,3904
926,1639
974,1471
3941,1056
3443,985
2103,1249
1440,3143
1531,693
200,1930
3829,2481
1452,2836
3627,631
614,2060
3969,2287
3543,395
1633,1458
3986,649
380,1991
1676,279
2038,2265
3942,2704
2502,2265
1433,3893
1537,2045
1546,3672
1634,2922
1665,518
2419,1509
3982,3081
607,1045
2296,2012
3962,915
1939,1072
1601,1854
1425,1680
1703,88
3501,2265
1501,1592
1835,3442
1351,3549
3689,776
1204,1351
1700,138
1981,435
1020,542
203,848
1251,443
3342,968
3722,2280
1967,681
1527,3000
1600,3349
881,1653
1246,1525
3776,788
3796,23
1287,3505
1092,1592
2216,1610
3964,568
1280,1580
1434,2811
2243,2782
2052,2714
1641,1130
2243,1971
3762,284
3837,2485
3680,2153
3817,2907
58,1023
3921,150
392,1517
1106,899
1358,833
1710,2236
1973,195
913,861
3923,188
3184,2180
2227,1794
1726,2401
1306,3021
1884,360
1800,956
3660,206
2416,2263
2406,2394
2094,141
2030,754
1445,1520
1497,3822
39,123
1611,3438
3659,2175
1895,1028
3549,1015
1756,1005
1443,586
1015,1480
3259,1310
662,1042
1004,230
2379,1542
1807,10
3569,800
3737,249
1012,1462
1168,762
1973,742
3505,191
712,1168
3928,1208
3423,572
3400,928
1661,3369
3152,2351
3622,2131
1599,1142
1272,1261
1798,1097
882,691
3122,1828
2059,659
1065,847
3431,3121
3527,1002
532,1138
1924,1705
1200,1746
2153,2727
1880,378
978,115
3894,3678
1896,600
433,1576
3386,2273
2882,3418
1768,3092
3723,2318
1104,1549
1463,3962
521,1636
2147,2660
3512,662
1579,3080
3369,3279
575,1546
3996,1449
3727,1519
2727,2240
2249,1997
727,1029
1299,2386
1117,686
3981,1702
1742,680
1977,3399
2054,1929
555,2773
1965,1340
2348,1315
1299,925
3504,2164
2131,624
2391,2215
2438,1749
1999,2218
3548,2243
3498,2305
1282,58
3127,3349
2405,1353
1926,165
1902,1630
1731,873
119,994
1247,3351
1441,2845
230,1492
1701,385
1242,3436
1315,1838
1941,2455
1687,1132
2106,382
1292,833
1084,253
3643,235
3950,622
3900,644
1738,799
1541,2150
3707,799
1323,1683
3613,2226
1953,137
3606,176
3653,2199
3606,545
972,1340
1504,1938
3278,2389
504,1675
1803,2116
3147,3255
3879,2033
1123,1112
2380,1342
3047,3229
1629,481
3554,569
978,1049
3985,665
942,872
3668,994
1696,267
1192,1513
1761,1416
1203,1778
1994,1510
1753,1213
1258,3285
593,2838
1058,1481
1580,3793
1049,1216
404,1774
2112,1361
384,2033
3488,2221
1742,1442
1531,1502
2081,862
970,730
1303,1693
2509,3959
3609,1059
868,706
1100,1036
652,2546
2467,1571
2667,2551
733,730
1680,2421
1761,44
1770,404
2627,3739
1632,1148
1041,1752
1937,2223
1715,2049
723,1051
2111,1159
648,539
1097,3488
1608,939
2185,2218
3268,1300
1559,3578
2271,1863
1872,672
2215,1894
3872,69
1826,999
1275,3352
1165,855
1427,531
2238,1928
632,1963
1015,1681
892,195
1752,1069
1603,2427
2986,3506
573,2291
3458,961
2127,2328
1430,691
2123,1385
3516,605
