x,y
855,453
815,257
1730,2318
2137,2524
2307,2321
2041,2431
2363,1769
1799,1902
2039,2582
1992,2149
1855,2526
1070,349
2015,2286
869,525
2039,2780
3001,1708
2031,2548
2689,787
1840,2259
191,3582
3048,3409
1006,281
2036,2232
2093,2765
886,213
3138,2819
1863,2563
1794,2534
2072,2194
2063,2618
1622,1807
921,272
1639,1244
1837,1293
1028,314
1850,2536
1739,2514
764,114
2217,2672
851,520
1851,1367
123,860
1935,2162
815,330
1517,1744
2691,2260
1772,2461
2177,2480
1131,217
1755,2467
1756,1385
2026,2547
917,517
876,343
1837,2186
1826,2620
3434,2098
2126,2390
1725,2465
2041,2421
1490,2069
1032,423
1628,1813
3038,3444
1450,2047
1998,2219
776,252
2091,2361
884,310
2044,2341
2108,2526
2296,2602
1851,2418
1508,1726
1441,1882
1022,509
1837,2501
1546,56
2050,2180
724,608
989,150
780,274
2683,434
489,925
3384,2185
1950,2558
2071,2596
1539,1698
759,326
2155,2728
2258,1743
1971,2541
893,299
1801,2626
2062,2561
1374,3130
4,932
2241,2295
759,463
2024,2529
1796,2473
2296,2349
1973,2136
3965,1228
1921,2632
2030,1913
1870,2651
1791,2546
2842,2074
1710,2534
2078,2582
1594,1043
1510,2309
1542,1328
2805,3254
1219,289
2690,759
1757,2446
1606,1660
853,525
1119,347
1821,2409
1837,2305
1869,2647
2131,2543
1640,1587
3587,2008
1821,2578
2058,2212
880,210
1861,2619
825,349
1807,397
2060,2099
1707,1430
1997,2196
376,911
1024,367
973,480
793,473
3415,2107
3915,695
896,275
2021,2580
1718,2410
1973,2523
828,483
2126,2544
2812,1136
3891,1260
2265,2295
1764,1865
1604,1565
3937,1244
1713,1420
1796,2349
1982,2299
2099,2358
3900,1284
1595,1877
1807,2248
3392,2182
1779,2519
1601,1962
2162,2526
3898,1219
2177,2534
1833,1992
739,339
802,481
1917,2611
1808,2493
2439,2330
1558,2692
1913,2634
577,145
929,316
1544,1709
1582,1757
2150,2527
1483,2097
1818,1360
1877,1875
1940,2486
3888,1994
2167,2490
1023,484
852,260
793,453
1617,1217
3904,1994
1811,2362
707,3379
793,474
1433,2077
2049,2288
2143,2454
1889,2558
1743,201
770,329
1672,1458
780,374
3908,3386
42,815
1843,2461
1726,2312
1804,2264
1024,385
1961,2461
2129,2370
3646,2048
2510,3732
1830,3380
453,3925
2969,2515
225,15
765,452
1870,2210
2277,2428
1903,2554
3028,3260
2949,1667
1101,203
3120,2728
942,3281
1885,2488
2033,2261
1566,1778
1858,1882
2273,2597
1585,2253
2105,2329
3482,2159
1767,2404
1728,2370
979,234
1455,2063
1991,2524
1849,1301
1624,1195
1723,2341
1845,2366
1799,2561
1552,1274
1651,1390
