x,y
3702,1108
2286,2591
3366,2850
2516,2712
1300,3255
2622,2690
141,3625
228,3431
3092,1880
1718,2594
3752,2724
160,2059
3736,2722
2309,99
3507,2887
845,2596
2883,2641
2801,1394
782,2895
1077,2492
1549,2604
42,27
178,2033
1914,2506
3187,2620
3059,1286
3814,3289
1108,2515
260,2180
2643,1282
1718,2542
2313,96
1008,2542
1463,2511
1007,2593
3193,2852
3452,854
3600,2703
1724,2426
1391,2522
1634,2615
853,2606
3139,2821
1216,1250
2623,1288
2639,1185
3581,2969
3424,1355
967,3758
3398,940
1350,2515
3002,2605
1377,2518
2845,1315
25,1995
155,3479
1766,2591
3408,1318
681,2907
1029,2607
2552,2706
2775,1322
3709,2638
1790,2570
868,2904
2390,2681
1716,2403
1358,2575
1106,1041
2357,1863
266,3274
3750,1114
3560,2915
546,2183
1713,2514
285,3232
1320,2488
3405,937
2913,1325
703,2347
1010,2584
737,2808
3331,1108
1267,2473
2970,3263
158,3435
1660,2610
3231,2616
2803,1321
2818,1212
1553,2724
388,65
1720,2594
3596,1086
411,3152
707,2998
2663,2707
159,3490
145,3504
1303,2563
2791,1263
2876,2644
2190,117
780,2726
1339,2703
191,2080
2907,1934
3331,1126
3084,1890
1715,2534
1253,2586
2723,1299
2673,1284
3918,2647
3678,948
1283,2467
169,3641
2351,1059
2337,2690
3928,2661
2830,1224
357,3129
279,3182
1063,2536
1380,2525
231,3315
253,3291
838,2492
1028,2804
794,2734
854,2608
1839,2533
166,3445
1458,2407
116,3664
1104,1036
3921,2706
1146,1115
2020,3833
1174,2533
3636,2763
2789,1212
1437,2523
3573,2684
861,2506
284,2183
1571,2526
2999,1284
3368,890
1393,2539
1247,2583
3783,1158
1355,2525
1503,2486
2735,2633
3915,2711
985,3796
3897,2727
3667,2991
2797,1192
3215,1421
1754,2581
3304,2871
341,2168
2893,2674
3400,2926
3587,3005
2778,2642
294,3283
995,3811
1675,2671
854,2623
2451,1166
2166,962
124,2088
737,2871
170,3668
3072,1096
692,2880
3016,2739
2848,1232
59,2008
3643,2996
3190,1341
3855,2652
3724,2695
333,2095
3060,2721
3730,2707
