x,y
2603,2028
2860,1384
3884,771
3663,968
809,1860
3757,60
2920,32
2,2596
3852,273
249,2335
3432,674
3517,1082
3655,941
3840,251
82,3680
3521,476
3520,1085
3328,228
89,3686
2082,3566
2309,291
3447,99
410,1614
6,3674
3432,667
3509,70
3409,679
2822,588
1461,452
3700,892
3504,419
1729,414
3685,921
3989,584
1679,79
3956,639
3990,594
3272,1351
2003,116
67,3661
2149,3564
3514,1307
62,2588
3630,966
1531,416
44,3099
2816,597
2812,588
3634,941
2948,971
3417,78
129,3470
100,1437
1713,106
1460,1438
2998,393
515,1648
1709,1678
3364,746
3598,998
3167,494
3521,428
3456,446
548,2043
3383,1184
713,1719
3432,764
2819,646
3337,1223
3793,381
3462,625
3904,743
528,2079
3469,147
3888,716
2983,378
3668,934
1120,3968
2137,3565
3484,421
2281,643
3616,1185
3874,530
3650,944
3500,1282
3673,751
3446,654
3335,43
3637,945
1857,76
3944,692
3470,1122
3801,410
2379,296
3731,374
3719,199
3486,1089
785,2912
3711,75
76,3663
3447,645
3787,409
2105,282
3663,346
2354,2609
3461,525
2989,192
3824,441
706,1886
1089,1445
107,1452
3435,1127
3805,381
2849,619
3728,66
4,3678
2805,621
1625,440
2047,322
3732,367
993,2711
128,2616
3553,1228
785,3468
193,3164
3544,386
3608,1169
3727,73
3515,407
3556,78
3462,1153
3397,787
2232,3557
2037,327
3539,1234
3532,428
2609,1098
3791,509
1108,1454
3482,1119
80,3705
2298,289
