x,y
3562,1085
3829,521
3279,1321
3973,2185
804,2560
3531,2282
118,1861
1992,3771
111,30
3451,2247
2936,1716
2809,2005
2484,196
3036,1585
1909,2759
1572,1228
1459,1349
2679,1839
1039,1901
1466,566
1463,565
1397,3993
3603,2188
3995,3389
3646,2218
519,2688
1295,2160
2878,1901
2206,3929
3506,808
1447,1407
3497,2258
1940,3902
3446,2238
3766,2254
3744,2663
2608,1503
3545,2269
1476,1303
845,1382
3759,2183
506,2638
3662,2204
486,1455
3614,3131
2157,3040
1058,1609
2823,1875
3698,2217
2212,3310
1376,2665
1530,1013
3486,1074
275,1837
3877,2514
2245,79
1248,1656
721,1472
1269,1743
2999,1603
1997,2813
2024,391
296,1848
1289,1847
2105,3944
1270,2140
3779,2644
2028,471
3468,2147
2004,561
660,3059
838,2509
2877,1869
3351,2128
2977,2005
1426,3412
3804,2550
3277,667
3139,1756
251,1868
1626,1138
1197,486
2891,1687
1744,894
852,3310
1406,2236
742,1863
437,3149
3494,1386
1526,1059
2077,3734
2256,3918
3795,2407
971,1975
2351,3620
1434,2536
1241,2393
1190,2232
609,1467
1210,490
660,3313
1205,1613
3634,2175
2567,1719
543,2660
2401,1988
3588,3160
3715,2718
1399,1455
3101,1542
2375,1690
3743,2675
3985,2184
3737,2124
3379,1124
1790,1995
245,2005
2959,2000
1160,1700
1376,616
1199,3414
1777,2402
3578,2964
3292,2016
3533,2120
705,3310
2478,2241
1790,681
1720,902
1151,1706
644,3378
3855,2453
2344,248
995,1867
1682,614
1304,3419
2984,1675
3650,2783
655,1490
671,2948
3800,2617
1224,2122
3030,1797
1344,903
3712,2653
2501,2180
611,1398
623,3812
2212,2102
1644,3820
3984,3367
2842,1883
3481,2033
3162,2108
1374,918
1465,3944
2088,2802
1400,3402
1574,2253
2482,2165
971,1355
3352,2120
3583,704
2443,3363
3986,3601
668,3230
1617,847
2508,1861
3801,2599
605,1415
3753,2265
3674,1131
3613,2043
2824,2046
1915,3697
1031,316
1265,2206
3774,2417
3765,2539
2106,2801
1946,736
241,1919
3366,1364
1337,2766
2402,1576
706,2674
3605,673
1046,1054
1314,1838
2131,1773
3230,2363
679,1481
1054,1807
1337,1444
673,3066
2487,1958
3546,2250
3690,2226
3276,1315
1272,2129
1767,765
2142,3874
2813,1676
684,2872
2674,1839
485,1374
2544,3518
2128,446
1523,1073
1638,839
3604,2970
3728,2185
3663,2979
6,3941
679,1485
3065,2210
718,2753
2031,2885
1243,2166
756,3252
629,2765
2476,2243
680,1911
