x,y
2569,2893
2599,2707
1937,3878
2264,2415
2124,3907
460,3015
1935,3577
1753,3811
1055,3531
842,3527
3564,3943
2517,435
1853,3892
3678,3151
747,3695
2534,3038
182,3431
1808,3864
3633,3948
2222,2769
2389,3939
2068,3099
1387,133
2596,3304
15,3755
1186,3023
1068,3577
347,3613
2052,3566
1929,3564
1076,3961
2507,2603
1663,3276
3263,3301
3365,2819
3342,3733
382,3827
205,2240
1935,3503
1123,3945
2413,3600
753,3871
2007,3905
1757,3019
780,3874
3517,3097
2885,3982
2403,3649
750,3638
3976,2622
1862,3330
141,3865
321,3899
2166,3833
3890,3637
2282,3884
22,3134
2412,3262
1695,3362
1750,3825
1598,82
997,1361
3932,3380
2295,3820
170,2091
1907,3871
3172,3791
859,3056
3146,3795
3420,3936
1074,2883
1439,3988
1450,28
2327,2943
3293,3834
475,3412
2734,3893
864,827
425,3518
888,4000
1023,3714
2800,3468
1184,3698
2557,3665
3217,3297
168,2056
2066,3341
3809,3674
1362,3046
1090,3003
3976,3900
2944,3549
854,1427
3774,3979
78,3257
877,2969
1831,3887
605,2945
3248,3821
937,3934
3468,3390
1220,3353
806,3635
814,3424
3240,3275
2312,3664
2491,3054
1057,3715
211,2924
1892,1789
2691,3656
2441,3635
2152,3677
3725,3183
2117,2894
3535,3921
1015,3059
1741,3534
2152,3852
70,3912
1012,3701
1374,3996
2684,3583
3245,3908
2363,3932
2186,3740
496,2059
1274,3035
558,3156
3451,3812
3247,2944
2520,2896
3777,2879
1345,3992
3182,2916
1705,3315
266,3560
558,3093
881,3859
189,3297
3423,1351
2563,3778
1646,3307
142,3369
1814,3625
1492,3565
343,3490
3021,3140
1978,3854
732,3512
1700,68
1153,3697
2082,3637
2804,3581
3933,1279
1627,3557
917,2981
2042,2993
2581,2836
2915,3578
1352,3135
3062,607
3549,3377
2378,3615
1993,2949
3416,3447
2400,2930
3779,2878
2788,3076
1670,3333
3081,3603
949,3651
3919,3818
2178,2839
2780,3526
335,3181
2508,3892
3879,3114
1986,2962
946,3673
2788,3939
1898,3419
3494,3438
560,3677
296,3872
3166,3863
3554,3772
142,3943
3259,3077
1676,3306
2210,3932
890,3991
2919,1259
2676,3919
3663,2014
2451,3959
467,1637
2285,3677
1842,3502
3398,3871
3952,3286
3503,2863
2759,3637
1652,1601
945,3923
3654,1289
3873,3380
2762,3233
2029,2255
2318,1859
1600,3171
2463,3432
2407,3093
1731,3554
3250,3787
1650,3056
385,3549
1286,3532
3937,3749
1478,36
1887,3305
2850,3937
3915,2826
1796,3621
917,3657
3240,3757
1890,2939
2893,2937
1731,2885
1947,3026
494,3770
951,3753
1002,3863
3745,2729
2282,3516
2393,2933
968,3766
997,3023
2674,2940
2995,3266
1317,2788
3015,3578
1132,3481
2582,3594
3864,3152
241,3856
3750,1361
2091,3555
1873,3870
440,2841
3751,3965
1356,3523
2476,3000
2700,3610
813,2873
3795,3978
2911,3979
1347,2832
2033,3384
1046,3003
2419,3904
3463,2772
1813,84
2272,2761
1482,3600
2098,3925
3961,3749
3167,3873
3858,3384
1580,3312
475,1535
1573,242
1796,3933
2391,1773
2092,3647
3233,3805
1996,3047
2810,3961
384,3029
2520,3690
395,3329
1883,3069
1683,3822
2085,3922
471,3922
2722,3849
1203,3023
3473,3693
2404,2383
3215,3732
937,2965
2501,3540
2574,3200
1103,3679
2156,3862
1888,3521
2786,3623
523,2093
40,3856
3284,3664
3815,3110
3527,3736
2328,3794
1145,3949
1226,2143
3664,3686
869,3865
2597,2862
1687,3347
416,3466
2335,3540
1908,2953
1349,3605
3368,3897
1240,2980
303,3790
3257,3298
1993,3758
204,3509
585,3774
75,3772
2090,3561
2439,3516
3527,3699
1275,3752
2841,3302
2006,3998
3990,3199
1140,3668
2395,3071
576,3783
2270,3708
2753,3514
2576,3180
3314,3848
784,3056
3802,2745
22,3423
3450,3890
2534,3657
1689,3344
2288,1858
3821,3936
3898,3312
2048,3703
1956,3746
2269,3597
1967,3745
2271,3494
3390,435
1864,2936
656,3067
2304,3887
1897,1439
2318,3648
2367,3536
2892,3555
3269,3793
1618,3837
2737,2918
1246,1742
187,3863
2662,3264
2574,3675
1664,3325
1163,3032
99,2959
336,3842
1443,3755
1792,3857
411,2982
1026,3693
959,3232
1621,3885
541,3927
3790,3916
330,3178
2720,3660
2504,3545
3994,2613
1817,3995
1157,2952
540,3237
1652,3683
1089,3948
1031,2988
550,3756
110,3877
371,3877
1035,3017
816,3430
3666,1994
1562,3337
2097,3776
2767,3986
587,3867
435,3702
2674,2923
2256,3187
2658,3794
1506,336
2284,3115
2575,2887
2090,3059
3259,3801
3882,3381
3589,3981
3857,3911
1481,3113
3603,3383
3050,3063
3657,3973
3927,3298
540,3874
2206,3767
2263,3543
2371,2921
3021,3774
1481,1566
2927,3534
2822,3975
1859,3038
2394,2951
3347,3821
1470,3135
2453,2698
3334,3680
2316,2924
2918,3431
2347,2914
1466,3640
1827,2067
3867,3048
2517,3397
1636,3001
505,3678
3043,2974
3566,3233
3822,3950
1954,3887
2351,3737
2325,3767
558,3681
2364,3652
3302,3674
1814,2766
1635,2997
276,1829
373,1945
2263,3621
3995,3242
3416,3876
2538,3835
727,3516
1752,3751
10,3142
429,3035
2727,265
169,3424
1973,3905
591,3857
2261,3092
2158,3989
1233,3911
1899,3405
2232,3476
2473,3017
2484,3170
531,3314
2291,3692
711,3928
1708,3152
1171,2966
1974,370
3263,3758
1592,3995
964,3757
922,3381
839,3551
3606,3491
3429,1658
2811,2945
2715,3410
1628,3406
916,3772
899,3885
3245,3788
526,2043
486,2140
225,1895
2657,3905
1258,3921
1707,3059
2656,3664
2384,1750
3292,511
2712,3619
831,2996
1953,3916
762,3792
525,3608
1928,3817
2681,2990
1619,3655
1657,3963
1912,3989
3934,3466
1183,3058
2906,3914
2356,2413
2156,3134
1013,3058
789,3005
721,3923
1092,3874
1780,3989
2095,3780
1007,3428
1285,611
3787,3621
2037,3392
3113,607
3433,3849
2796,3271
1172,3941
2174,1495
109,3981
2741,2955
1170,3658
2466,3524
822,3956
1377,3064
2683,3840
3707,3987
1895,3068
1935,3160
1927,3087
3491,3909
579,3565
1043,3903
1710,3357
779,3529
125,3927
1436,3668
1991,3114
349,3524
2695,3866
1748,3314
2244,3044
1546,3377
1454,3092
882,3011
2774,3621
1377,3757
3890,2694
3926,3797
2097,806
114,2806
1226,3561
3456,3287
1760,3891
2397,3637
2837,3331
1779,3687
1895,3766
2554,3894
2625,3243
2687,3541
3256,3882
2205,3887
1972,2866
968,3675
2366,2911
3957,3511
771,3447
1467,3583
1938,2812
2590,3508
835,3866
2438,3131
1517,2765
1012,3975
1748,2852
3175,2753
2585,3642
2837,3987
576,2046
849,753
117,2930
2157,3717
2315,3784
2607,2715
3122,524
1799,3849
2826,3989
2084,3875
1950,3820
1371,2998
736,3476
352,3586
2521,3468
1655,2864
1236,3539
2910,3438
1024,1318
3267,3962
253,1172
2251,2679
3675,3796
249,3818
2944,3497
858,1238
2418,117
3884,3793
2794,3428
877,3570
2130,3920
3575,3450
3867,3666
1740,3355
111,3981
654,3893
598,3119
1777,3378
2230,3641
3654,3584
164,3386
3653,3896
1363,638
664,3815
2977,3569
3703,3410
3618,2890
109,3746
2888,3543
1110,3848
1382,3096
904,3524
2467,3010
158,3940
2305,3068
210,3897
2541,3490
2881,3474
616,3536
2661,2877
1395,3636
1763,2870
2974,452
3543,2815
2403,3680
2335,3760
2192,3450
1800,3235
3949,2777
2847,1740
241,3878
1378,3061
856,329
3299,3423
921,3821
3807,3430
2911,3468
2365,3965
3028,3148
2513,3925
462,3342
451,3319
835,3977
2676,3622
2494,3544
1326,2978
3869,3074
2407,3050
810,3822
1391,3725
3646,3629
293,2939
223,3904
1311,3006
3698,3650
821,3076
754,3727
2223,2879
224,3738
3523,1613
1215,2990
1681,3293
1958,3907
3618,3687
2781,3507
424,3767
487,3444
474,3851
3887,3198
509,3451
3881,3957
3923,3322
2779,3456
592,3920
3438,2278
1704,3426
1930,3614
962,3109
1920,3551
3513,1595
652,3287
1913,3908
2700,3208
1538,3256
994,2363
2529,3004
3893,3260
990,3862
2122,3851
2313,3707
1594,2990
2784,3529
2898,3695
811,3848
582,3864
1849,3829
688,1898
65,3751
199,3864
2828,603
2603,3627
1246,3687
1816,3221
455,3195
1336,3123
47,3778
3664,3343
415,3528
3825,3698
2504,3568
1634,3362
537,3327
1886,3058
2279,3294
2371,2793
3460,3496
3118,2982
1831,3987
2966,3992
2459,3058
3969,2933
