x,y
3164,130
353,639
353,3846
3690,3874
644,2932
3223,493
1669,1687
3200,79
1805,2712
1746,718
3680,3936
3754,3939
2142,1633
3943,56
345,265
3464,171
1452,1838
3192,1886
3132,45
3660,161
3048,393
3290,3711
3148,3877
3745,3911
3697,147
372,3831
3167,149
3058,550
3198,1714
3710,3904
3123,91
1870,3869
239,3935
1823,728
1603,2306
3076,559
414,3874
1975,1590
3480,131
2880,1707
3123,181
3550,11
3523,32
3061,544
3199,151
3815,92
3723,726
255,375
88,1535
639,2888
3811,2143
1845,3846
106,1447
3196,52
3576,2045
1553,2162
3501,3781
3518,1990
3472,119
3781,2166
330,613
3154,9
1681,799
3174,273
3729,607
1754,749
3546,2004
2854,1696
3191,454
3039,72
3642,2086
3475,156
3157,156
2143,1644
3383,3692
3949,44
3518,23
667,1586
747,1577
3396,3931
3233,319
2288,3234
2993,144
3867,2162
166,3988
13,172
2448,3944
3128,46
3152,155
2402,3901
973,1705
1721,805
1262,3192
226,3995
96,1548
979,1713
638,2927
3141,167
1673,2499
3707,112
3531,414
3698,723
3898,3930
3116,141
118,1451
3391,3901
2217,3670
3959,3928
3152,136
648,2781
3331,3724
2671,3635
3345,352
3588,3759
3389,1938
183,2427
3146,3363
3718,15
2190,3212
3775,2130
3667,3889
3771,38
3844,77
3652,3938
2424,3987
3102,456
3162,161
2243,3778
3479,139
3140,580
783,1550
1813,2713
3729,146
3440,241
3058,286
3574,384
1218,3183
1987,716
3875,24
811,3053
3650,46
3516,1703
2335,3770
530,3811
3145,347
3461,3979
3770,3808
3120,148
3204,1785
1412,3074
3309,1585
3639,3728
3588,327
3224,515
3669,3865
2282,2359
3164,3538
1976,1581
1938,3869
362,3842
272,3892
2930,525
3049,317
531,3882
3656,3891
2097,3005
3228,1772
3803,95
3704,148
3266,668
3941,80
672,1620
791,1542
3417,3791
1684,1683
552,2818
2337,2535
1949,698
2391,2332
3585,265
3110,99
2121,3077
2078,3896
3238,290
2351,3817
3402,3915
3151,29
3154,330
3164,184
3668,3930
560,3938
3082,106
3595,64
3796,105
774,1523
2287,3752
3126,3463
3205,360
3603,206
2022,721
673,1572
2096,3958
3532,3834
1426,3104
3569,1832
1979,742
1817,637
2104,3711
3008,242
3455,494
99,1455
192,3972
3873,91
1691,1775
204,4000
3689,2033
3575,1766
399,1465
529,3891
2938,512
1015,2978
1935,726
3025,204
90,1578
2150,3076
491,1800
661,2962
3155,117
3168,306
3059,552
995,2972
3023,189
1974,699
1816,3846
3661,165
138,2797
3808,21
715,1176
3220,1631
3067,517
3642,66
3850,3951
2422,1625
3872,31
3528,3800
3831,3907
1779,659
1833,664
101,1545
2156,1640
3190,1815
3676,2107
1909,685
234,509
3142,118
3109,915
2277,3227
784,1831
3817,84
3421,525
3778,3980
3868,3875
3151,279
2360,3966
3044,410
3788,99
2334,1621
519,3790
1930,653
2839,3577
1851,2739
3160,174
60,3908
3114,57
494,3918
1159,3091
3186,1590
3544,19
643,2723
1896,3816
3143,141
997,3739
1972,695
426,3923
3168,166
146,2805
3705,2056
2459,3955
3761,3927
2128,3141
3676,125
977,2939
2672,1658
3177,124
228,3945
221,3906
3495,1800
2990,89
3397,1911
170,2419
2322,3950
2671,2790
3152,561
1928,688
3663,3904
918,1727
3032,1666
3175,46
3851,1768
3500,114
1553,3843
347,635
2460,3641
3536,5
3108,91
2999,153
381,3938
3187,924
533,1805
625,2955
3780,3959
119,1462
3189,330
3753,563
3151,200
713,1855
255,514
2131,3752
2530,1645
3166,3509
2667,1660
763,1846
79,1564
3037,260
1720,428
3664,3909
3240,1788
3329,449
1543,2184
3656,3934
1812,644
35,3063
3473,1672
2998,93
3171,39
133,2811
3603,913
7,85
2561,1621
3591,3739
3231,3497
3679,45
3808,44
2256,3777
3394,292
421,3869
3523,3885
1883,652
3736,109
