x,y
1119,2058
3462,430
3818,192
1223,3827
1257,3556
1752,2852
705,3076
3996,3853
3916,3903
646,1333
1893,475
1531,3217
1888,3011
404,3248
3456,3570
3394,3910
3439,388
213,927
415,168
3978,3986
2877,3921
3726,3107
2151,3063
3769,3218
1544,3003
3888,3730
3153,3822
2205,3502
3715,1895
3023,1865
442,893
2458,3798
3878,2910
3934,3888
875,2053
2938,2654
3947,2335
3624,3823
1634,3440
3914,3954
3434,1125
3252,2914
3460,3587
3840,2538
3285,3990
3849,3938
637,3678
3803,3475
3889,3982
435,955
1454,3804
1940,3992
3988,2536
1122,3965
2014,3731
3693,3182
2390,3472
3382,2763
1062,3930
1499,2882
3902,3785
3728,1836
2334,3520
3892,3810
152,1476
2231,3920
1782,3411
3580,1156
3076,3816
1961,3015
3937,3873
1269,3429
3936,735
3815,3572
2163,3085
3814,3118
1197,3491
3260,1822
212,2099
64,3920
3663,3206
1076,3819
3908,3759
2217,2539
2723,3911
3647,1017
962,3693
1094,1585
1720,3228
3798,1794
1601,3283
1750,2974
3549,2031
3445,1090
1186,3601
1590,3864
2400,3493
1400,3519
3984,3878
1601,3909
3995,2375
3244,3782
2349,3732
1921,3980
1201,3555
1328,3828
1719,3467
3808,3582
2633,3866
393,105
1134,3347
2507,3176
3290,1165
2416,3764
3698,3105
712,1382
2310,2833
3245,2914
3464,1365
3233,2657
299,3599
1501,3596
3447,519
2235,1817
3548,172
3811,3958
3543,2168
3146,3814
1896,3078
1208,3522
3093,3054
3907,2255
1575,3224
1975,3026
2718,2489
3747,86
3268,3897
3678,3128
2231,2734
3898,3854
3831,451
2613,3900
1040,3217
609,1394
990,3724
2962,3920
2511,3825
1768,2980
1225,3676
2681,1314
2433,2589
1064,3750
3435,3646
1714,3315
3899,3909
3805,3684
1042,3887
1496,3700
537,1357
3890,843
3974,2384
1162,2713
3891,2408
3712,2940
3803,1755
3989,3925
1139,3997
2235,3544
2049,3378
65,995
2340,3412
47,2985
1894,3645
649,3796
3263,2793
1745,3318
3356,3837
1801,3966
3753,1260
3141,2671
2114,3378
2230,3717
2619,3855
2458,3805
1999,3390
3938,717
2038,3339
1468,3281
1859,3663
30,2992
3703,3667
1671,3229
3582,3559
1481,3679
1474,3923
1767,3401
2141,2711
728,3191
3790,3398
3705,3196
1050,3767
411,175
185,900
3449,2695
3611,633
3638,3782
1496,3879
435,810
2199,3496
340,2584
3961,2409
3210,2934
3819,1293
3720,2890
3985,3943
2407,3516
3648,3994
2169,2514
3102,2999
3184,3782
405,79
3664,2891
3988,3962
1838,3176
3981,3804
3527,3827
3795,1608
3868,816
922,2371
339,2202
3919,3639
1512,3279
3853,3477
1279,3442
1343,3468
1854,3007
2544,3801
2749,2451
3720,3010
2183,2832
832,2441
2617,3867
3666,3869
3625,3917
3293,2025
3429,1344
5,1497
3911,3822
1570,3330
2385,2812
938,318
390,110
1736,3502
2142,2711
2572,2131
3886,3717
3979,3946
3055,3827
3681,1953
3888,3960
757,3181
2315,3472
3896,3661
3730,3101
3500,3879
3995,3801
861,1577
1611,3436
3728,1050
3953,3823
2380,3772
2103,3432
426,3578
3750,1350
1676,3506
1828,3316
3933,3908
2128,1794
2303,3685
3918,3826
3400,3691
3297,2068
2437,3805
3247,2016
2060,3299
3593,3333
3997,1568
978,3185
3542,2844
3989,1792
397,112
3477,3548
3833,3982
2889,2166
2674,2687
3045,3845
2466,3394
883,1603
1308,3338
1210,3631
3788,202
1887,3335
3893,3155
3800,157
2209,3141
1884,2988
83,3423
3857,3921
2707,3253
3787,3443
3307,3839
2655,2746
2413,2979
1070,1996
440,807
3229,2874
2341,3796
3942,2382
1446,3275
211,3318
3476,2865
2596,2555
3892,3969
1485,3279
2310,3077
2445,2941
3493,2847
359,145
3751,3080
3884,867
674,3922
46,2659
435,2993
571,3646
2223,2576
3768,3205
3901,3664
3204,2876
3791,3431
2304,2879
3415,153
3260,2921
2160,3078
2135,3738
936,353
3743,3100
2045,3015
725,1380
1525,3812
3194,2907
2159,2371
3109,2982
3292,1170
3322,2893
2000,3418
2371,3457
1751,3439
1589,3024
1604,3372
3287,2914
3938,3944
2952,3984
296,1438
2328,3683
2134,3052
1124,3327
457,1195
3786,3236
315,3452
1479,3286
3948,3977
3802,2672
916,3913
2057,3382
3683,3211
3628,3785
3871,2334
3854,3235
3750,1280
3937,3875
1792,3965
3486,2473
2673,3938
3959,2772
3814,1268
2393,3827
923,3254
2087,3748
1607,3243
2678,2961
3917,3779
3045,3128
2590,3824
1605,3205
3781,2089
14,3340
997,3821
3419,1787
1148,2783
3446,2090
3543,2170
2395,2757
1053,3757
1729,3887
533,324
2891,3929
2211,3645
3737,3676
1752,3565
2079,3799
2215,2530
1975,3027
1986,3266
3450,472
650,1332
3954,1151
3676,3137
