x,y
849,3060
830,1293
2138,50
3787,517
1284,1572
2098,241
1151,2225
3794,555
2107,332
1996,83
934,2386
1418,244
1498,2334
302,469
1125,1084
1928,2526
3790,474
2726,564
979,2207
3039,3831
2337,2279
886,2969
3282,2111
2752,63
1725,386
3075,2215
956,546
2183,412
2771,1134
1776,3502
1006,2626
923,814
2665,176
1927,3424
1974,592
2313,435
1579,3294
800,1781
96,325
3448,3410
1701,12
3675,169
2461,458
1834,2387
1528,2551
2471,413
1877,44
1278,1035
1722,2950
3681,1679
1987,3785
1189,841
1580,1656
3408,2440
581,1273
3621,3847
2228,2025
1662,1466
21,521
3674,3774
201,82
3779,443
1870,3266
3518,1731
947,2255
963,857
3771,1196
1530,1395
2014,3267
1226,1210
3237,2261
1079,1616
3730,2024
897,2804
759,1350
738,90
797,1339
2923,1625
2219,3995
1029,1989
2689,183
1883,1972
900,2380
2301,191
3723,3619
1726,2915
88,414
2825,643
1583,891
2402,332
1581,977
1067,1644
929,463
873,2323
1038,963
1702,1722
1065,1092
3488,1087
2578,344
3655,3874
1144,2806
909,2255
2060,46
2289,2110
3842,3425
1286,1307
2074,102
3734,16
2838,1453
3652,3095
3354,3347
1551,1710
2485,330
1878,1974
1375,1770
2079,245
3595,2913
3631,3838
2298,2109
1548,1939
2511,364
839,2295
1040,1024
1848,3796
1004,881
823,1363
906,508
224,1467
3793,1122
680,151
2485,399
3891,2038
2673,165
2163,113
1682,2295
2461,405
2184,225
2007,3808
1241,1742
817,1705
1481,3356
3846,2452
3365,2760
2289,2040
3439,3296
2842,1814
991,1911
2758,2147
137,1257
3257,2123
1591,1915
1728,1792
1750,1921
3682,1680
511,1703
1157,1108
823,1414
1864,191
1389,2128
1401,3949
1245,1954
640,1893
3834,3414
604,948
166,1711
728,1891
1620,1136
3610,3903
2966,217
2741,1808
1509,2307
146,1048
379,500
84,1368
941,2499
2761,64
1066,2196
945,710
1183,1196
1825,1999
3692,3736
902,2372
968,774
1838,3961
3691,2424
1354,1589
1860,3794
875,542
1155,2835
1506,2332
2856,1876
2926,3797
2064,3205
1308,3107
484,102
1953,3870
3464,3255
780,3624
2042,2862
1578,848
640,1804
1500,2325
2506,364
609,1559
3406,3496
1146,898
3719,2974
3225,1645
20,320
3430,3389
790,1277
965,2107
2275,2231
1943,1966
2459,440
129,1060
1884,1006
2064,3713
3636,3681
2690,99
2422,431
1982,3781
2116,3715
2095,192
3441,1949
3699,13
3049,1368
1565,1934
2026,9
1000,985
1672,2077
1013,2048
2175,3926
5,274
331,610
2588,843
2869,1921
1465,858
2693,2325
2075,291
532,150
946,712
3812,1122
1204,1228
1487,789
2133,2028
889,366
1980,2821
1279,1073
2117,20
2837,1741
620,1689
2612,665
1986,2847
3645,3041
1425,3383
2113,75
1260,3537
2035,2860
1191,3252
3780,557
3564,2379
2585,228
609,1686
2962,2173
898,2732
1214,2168
1864,189
3083,2144
644,1655
1160,2099
2034,247
2629,163
2345,362
2304,2257
648,1410
887,2740
1500,2272
3670,277
669,1807
903,745
428,521
2209,2431
3284,2079
3963,1855
3626,2073
3252,907
1820,3858
2822,1780
1005,748
638,1870
1101,1072
2978,2565
935,833
1036,1318
3943,3296
521,1365
1567,1816
1867,702
2602,275
2267,2244
1117,638
32,333
3967,38
514,1818
1220,1142
2195,2584
2012,3534
800,1425
96,326
836,610
1819,1994
2048,1967
3581,3936
1511,378
1566,3141
555,1756
1104,1125
2711,219
3447,3416
2551,303
664,1611
1035,969
3444,3441
2408,329
2109,1971
2950,3896
3568,2395
938,2258
3632,3371
2543,2305
882,358
2307,2236
1135,1761
141,1048
844,605
2664,198
3691,3662
561,1956
2638,1105
788,1352
165,698
3518,1863
2983,1628
1689,998
1028,2233
950,810
3517,2792
2269,3982
1021,1947
970,850
2098,141
3699,3722
3021,857
2451,611
3789,491
2960,1949
1035,1732
1778,3019
1129,3052
2127,3764
832,2249
2860,2325
3537,1494
1403,3959
669,1354
1527,3336
2006,566
925,2147
615,1686
3614,2023
1167,2123
954,547
2031,3609
2894,1140
744,1579
1907,1977
974,1979
700,1844
888,2698
655,81
826,1418
1497,1729
2694,749
718,172
971,750
2108,3768
212,430
2126,309
308,598
3494,1801
4,1541
1627,2808
1612,2102
563,1359
837,1544
2674,711
2368,434
1940,18
2704,48
613,1698
2416,389
1847,3549
3992,3183
2414,348
993,2241
2281,197
1428,910
232,242
653,2850
1031,524
2001,3086
2582,287
1514,743
929,1378
42,64
326,169
2320,2063
1018,2250
990,2271
507,1705
2296,2150
1699,2932
2242,389
1556,3220
2740,126
2730,1350
1088,1074
637,180
1872,92
1194,1980
1878,21
1317,3095
1904,3819
1686,1735
1537,1354
2732,137
1832,3351
3603,1571
2581,216
2489,400
2037,2864
1898,1354
3990,3775
1202,940
2616,661
1744,2778
1532,1353
999,2275
170,1746
1085,2219
532,58
1422,249
1655,99
2923,1173
3902,1257
695,1469
3748,414
2005,2779
2294,204
1535,1780
703,1777
1885,1
1676,2094
2465,330
858,1367
922,423
2653,221
2373,351
2769,34
1176,3064
2020,2744
2593,207
2005,2887
1551,1773
2095,3748
2007,3560
946,715
2428,384
1003,1536
778,1290
