x,y
28,3691
88,3915
116,1514
3943,3650
3518,3748
277,1242
549,1752
2755,541
3906,14
3386,3734
3921,3447
3702,3720
76,424
3993,3616
633,1642
3920,3564
3262,633
3858,798
480,1818
3900,3416
3022,3779
2842,523
3995,3629
3713,3744
160,2942
3076,1108
166,2154
270,3471
271,628
3887,2743
3398,3278
3918,1413
3677,3914
232,434
1173,129
3847,3032
3932,3626
1622,299
3696,3148
2659,495
571,415
2894,3753
1167,68
3372,3733
3869,3672
3825,943
3693,1303
139,1671
2192,3454
8,2135
1661,1898
1822,3086
2515,410
3933,3440
3867,3661
1118,1318
3733,3566
1928,517
3951,3532
3372,3734
3400,1675
341,2139
2157,315
2494,3912
3954,3613
3588,2017
2671,504
2740,533
3956,3615
2212,2986
3687,3817
3821,3480
2186,2987
3788,1148
1821,282
3893,3675
3397,3565
1533,1241
3296,3828
24,3697
2946,583
3986,3497
232,2311
141,1616
2074,334
2979,491
2863,642
832,2312
3027,586
169,802
2118,464
3888,3437
3969,1772
56,3332
468,1800
2244,2945
349,2765
3526,3748
3854,2738
1648,1869
124,1933
3902,2741
1721,352
123,1205
3140,2988
369,3040
3842,2162
2992,3814
3985,3411
3716,3578
500,2509
1624,1929
165,2035
3147,2899
2134,381
2232,2829
3859,2144
136,2033
689,1009
1836,1330
3842,3523
3876,3555
2211,2983
243,3380
850,492
2401,507
81,2065
3624,1537
3450,3282
3883,1909
3900,3498
3079,2659
3590,2862
3856,3467
3183,2137
3833,1089
95,3430
3033,2638
1313,2435
3979,1258
3054,2841
3586,3919
607,1050
345,1919
3576,910
3569,914
2430,470
3351,3791
2905,3924
171,2095
3950,3628
2612,3174
3959,2801
3767,3598
189,2076
3965,3456
3916,3447
306,103
3291,3841
362,2736
3986,1767
2727,1931
256,483
2191,2833
1661,1904
3919,3523
542,1749
3146,2906
224,1085
3170,2915
2912,3805
3760,1107
942,258
236,2306
3889,3639
3365,3903
3933,3358
3803,3380
3881,3373
381,12
3991,1844
3211,3472
3863,3495
3971,3527
113,3440
276,518
2229,2883
3952,3638
3790,3502
2333,121
3417,3536
898,353
3803,3696
3623,947
3782,3613
3625,3782
2565,631
1233,1801
3977,1290
1994,268
3038,621
2803,587
1282,3030
2890,3840
3851,2166
2021,3485
252,463
3919,3640
2933,3922
3729,1034
651,3984
2383,357
3945,3525
3022,2046
3394,1653
3792,3508
2923,1538
3341,1795
3936,3521
2975,576
155,659
3679,1709
3679,3329
2037,429
3891,1319
543,1753
2517,216
3989,3281
2318,481
3619,3875
3077,1054
592,2654
1655,1865
2829,3651
481,1732
96,1501
2295,293
2340,3712
3268,3623
1139,3832
3972,1400
3826,1959
3992,2801
13,2627
741,243
2687,506
246,1205
3972,3627
3583,3105
1043,193
3945,2337
108,2009
3930,3366
3825,3513
207,358
3763,3697
311,168
3916,3409
1056,148
2926,674
3726,3791
3828,3458
67,2622
473,2139
3910,3353
3002,3836
3945,3392
3908,2818
3991,1463
3676,3987
3894,1096
1449,2019
2790,3445
3800,3715
184,2965
170,2001
3937,3536
3983,1777
1267,2324
3902,1695
3680,3957
3815,1201
