x,y
666,634
2138,3884
614,2256
2253,1293
997,3052
3641,2263
2278,1295
1335,3507
1036,301
969,565
970,3034
713,579
1945,687
151,2185
472,265
77,546
669,39
3373,201
198,414
1778,585
3405,212
175,2197
3966,616
3934,844
184,446
3072,3187
152,2298
1010,320
719,53
691,622
630,628
554,130
3377,60
3103,3439
3211,34
497,1763
1233,429
2076,106
3162,141
3735,282
680,579
1701,641
3874,549
743,54
523,2577
3894,754
3914,581
610,2559
3856,3617
471,442
773,590
519,190
3271,263
3383,160
623,554
716,2577
645,2439
2279,1246
3927,773
818,590
3304,90
845,579
1765,138
1946,677
3359,116
3343,92
3759,144
661,684
3901,693
3428,187
1003,3733
3337,374
1334,371
2967,3515
770,597
3580,513
1075,491
1316,1357
1036,339
625,761
859,49
643,627
3944,3569
3908,3572
2882,1
3843,3598
663,648
183,432
3361,148
292,225
3363,106
722,566
3963,605
2408,86
967,2201
1070,3235
3371,90
2335,3895
680,604
540,155
3361,136
2092,1771
752,594
147,3499
3744,2726
657,717
758,2497
3612,3587
1271,1360
1033,1126
489,225
1441,469
2934,383
3418,43
3069,3472
3868,564
232,3391
241,21
821,36
1255,430
3392,421
1116,3435
3334,130
698,759
2799,377
3890,603
659,655
81,1649
720,613
3117,130
477,2283
1007,3063
3378,219
2893,294
3367,417
783,573
237,88
3112,3038
1459,488
2912,1496
3367,197
612,608
3339,357
3416,215
610,8
164,478
335,2572
3882,3593
342,3650
742,606
3186,2882
2267,1182
172,2266
3875,593
3994,475
159,2192
990,3051
414,2438
1993,741
3265,260
816,660
2522,581
1948,711
685,641
3988,3579
99,1648
3522,2057
849,23
910,3375
480,428
760,626
3981,592
663,731
463,262
1273,1433
3991,484
3394,367
26,600
952,551
3345,164
3918,464
2405,90
216,432
708,623
1106,3432
2434,75
3925,588
3507,3082
3404,262
632,644
3413,210
3140,137
1780,129
1015,3780
428,353
677,641
3940,479
357,1436
627,641
