x,y
2334,2244
2105,1908
1702,1170
2886,3743
3869,1552
3122,1942
320,2100
2837,2318
2115,3786
2075,985
284,1622
3348,2328
3288,1856
2716,2143
3253,3604
2396,1932
3155,3335
963,2057
652,389
2614,2347
1926,2391
2575,2862
2200,2595
1943,2252
2750,2413
1742,1123
3233,2820
2219,3634
3020,3984
3800,1605
3254,1969
2333,2283
1724,1141
2095,1016
2468,3560
1137,2145
3271,3563
2695,2073
1857,1631
2513,2767
1068,2119
248,2961
2322,2181
2933,2992
1933,3602
2788,95
2361,2218
2207,2585
53,3480
3335,3611
2706,3896
210,2992
2469,2074
328,3357
648,402
2666,3612
2702,1678
1944,1543
1968,2483
55,2874
3113,3480
3753,1606
1657,1803
3037,1722
355,2856
2806,2491
3961,2436
3798,1603
2152,3416
2946,2096
3046,2958
3957,2442
707,3189
229,3339
3288,3593
1594,1839
3192,3592
3734,3011
1929,940
1073,153
2135,1013
3218,2396
3099,3344
3099,2956
1380,1870
2890,3426
301,3361
1004,2490
827,3364
93,3720
2546,3685
3446,2362
909,2500
2748,2150
1952,896
2093,2190
2067,3756
1073,2127
2419,2278
1162,2090
1054,1982
1157,2089
209,3310
2620,2657
3335,2223
2039,3445
791,2102
3023,2406
2191,2568
2491,2688
1764,1744
629,857
3614,3390
3140,2048
3308,2116
3057,2338
762,2105
2462,2070
3241,3617
3117,3237
2427,2140
1898,3559
3008,3448
657,3386
1065,2125
2069,1929
2700,2257
2350,2278
2217,2087
2967,2251
2934,2803
2709,2906
3610,1708
2243,1470
268,3137
3174,3582
854,1849
671,3220
2519,3731
2390,2483
2814,2266
3548,3494
3183,2376
2327,2137
2280,3520
76,2518
1987,3399
88,2679
3174,3326
3248,1899
2478,2793
2369,2168
3955,1531
2701,2816
3041,2348
2230,2075
278,2826
1827,1055
2847,2786
2322,3755
3324,2431
1784,1112
371,1291
1876,3765
2512,2675
714,3294
1614,1826
2476,2371
1782,1021
1106,1936
380,3153
2031,2186
423,1319
1725,2353
1088,2669
3766,520
2291,3704
665,3195
2318,2190
1261,2654
941,2508
2888,2846
2597,2891
327,746
2593,2136
2501,2775
3116,2989
2948,2456
787,2167
2757,2142
3055,1788
3033,3064
1964,3619
2047,3714
3049,3466
1327,2010
2083,3997
650,3154
307,1750
2290,3445
2283,879
3253,2805
508,3249
3381,3590
1048,1119
2605,2349
2778,3612
188,3311
3736,3012
3580,3396
3246,2768
2981,1952
3442,2373
2759,2389
2863,3836
2440,2129
3934,3596
1890,3791
2425,2669
3927,3078
1891,3421
244,3319
2413,2575
322,711
1242,2031
2049,2541
2046,1894
791,1288
2379,2458
2147,2165
3816,1582
3259,2368
612,2153
2116,899
2489,2045
2290,903
2598,2690
3688,3448
3245,2343
906,2464
2226,2198
2244,2325
159,2970
3210,2136
137,3038
665,2426
3693,2504
2504,2330
2518,2403
2522,2709
1194,2516
2496,2173
2909,1664
1136,2517
1938,3561
1254,2502
2174,2214
2905,3964
1404,2543
2194,2101
3102,1129
2726,3715
2839,2495
2281,2122
2258,1563
1385,2375
3940,3270
2610,2146
2014,2942
1669,2786
2670,2262
2377,1883
2079,1739
219,3013
2233,2161
1918,3694
2023,3125
3522,2414
2927,2543
2072,2190
2206,3786
3019,2357
932,1496
1910,2268
3699,3428
2312,2631
1835,1015
807,3385
2584,2621
2083,1008
2991,3373
3256,3614
1773,1033
2626,2627
2207,3655
3201,1628
2360,2269
2392,3366
509,1865
3137,1037
3251,3569
3342,3575
2880,3973
2285,2227
54,1535
2487,2070
2509,3484
2612,2466
1091,2688
650,2155
1850,3384
1246,2667
1138,2091
3380,3592
2707,2717
2995,2374
655,2103
2122,962
2078,1686
2122,2043
3044,2396
2244,1948
2531,1997
3041,3550
2880,3994
3148,1902
3021,2406
2638,2090
2458,2074
2627,2509
3765,2432
2294,2133
2152,1618
3118,3241
283,3479
687,3395
2492,2760
904,1825
2937,3363
2536,2707
1791,1097
1993,3784
1186,2526
1975,3402
3755,2709
47,1496
2168,1540
38,1500
2862,3685
2621,2508
2628,1850
211,2781
3193,1929
3100,2271
2571,2526
2774,2403
2638,2277
1900,2955
3722,3510
2624,2330
1113,2627
