x,y
1267,3526
3048,3362
2076,2584
442,653
2380,2546
2714,1903
972,3959
1784,3653
907,197
3739,373
2477,1913
310,3969
2081,3639
2561,1914
3537,2873
3113,1371
3640,1100
537,3114
2751,1989
2019,2306
2830,1918
1304,1480
465,3085
469,2714
2238,2086
1291,3533
3359,474
361,3632
2765,3500
591,3088
300,2277
1700,3615
2918,1721
2306,2340
2364,2335
2179,2482
2755,2210
1429,1538
3118,3555
1898,1135
2029,2331
2508,2401
851,2140
2525,2506
2187,2482
2737,1879
602,1107
2295,2348
2911,268
2234,1313
3273,245
2972,2161
2485,1993
2904,70
338,2614
2724,1476
1831,1100
2921,2014
865,3320
2428,2075
2447,1896
2603,3142
358,3857
2393,3073
2098,2067
3151,1362
3866,3044
2984,2096
1872,880
2525,2042
2851,57
8,1915
165,1202
2944,3270
1992,1220
201,1156
1158,1950
2758,1884
2443,2459
2919,3286
2847,1860
1138,319
630,2028
705,2060
2816,2938
2552,3158
162,3714
2389,2867
3573,2021
2806,1601
3069,2049
3015,3274
2137,2550
2626,2375
230,397
2903,3255
315,3977
3741,404
2804,2523
273,2138
2252,2073
2461,2016
1730,3156
29,1862
2864,3414
3759,2135
2734,2955
3549,3031
2334,2496
3992,2649
3383,125
2282,2679
2056,2360
2694,1785
2680,1992
1873,873
1006,167
3230,2378
1563,1470
2673,1976
662,2080
96,2928
2854,1731
2868,1256
1161,321
199,2861
1296,809
1718,1554
222,3856
2560,2109
2247,2580
2787,914
267,2240
61,1986
274,2151
2033,2337
1620,3959
2957,1293
861,1333
3054,2873
2393,2503
2904,2195
2567,1887
2388,2125
2079,2023
2496,3660
1222,3533
3470,2437
2993,2139
1706,3134
1418,421
2659,3004
2608,1995
2569,2078
158,1200
2542,1798
2239,2462
287,2078
3386,3056
2232,1519
2913,276
2680,1464
3430,3141
2017,2265
2786,1999
3373,280
2343,2491
426,290
307,2587
3364,2511
3640,1111
2321,2711
2782,3533
2087,3650
1617,3569
3475,1173
310,1207
3163,84
2901,342
2655,1915
613,2623
3188,169
1737,1191
1290,1496
1472,1059
1651,3607
2108,91
3298,2341
3246,482
1636,3596
2684,2008
473,2071
505,3111
2150,2240
2637,2927
855,3309
2101,1583
2533,2431
1972,1314
2359,2374
1187,874
1243,3701
1742,3156
2400,2213
2485,2010
2891,1947
1474,383
903,864
911,876
1962,2534
2977,2752
2276,2382
2385,2503
1268,346
2068,1589
2328,2496
2227,1515
672,2069
2549,2377
3169,3831
2321,2696
3650,1445
1108,198
504,171
1998,2320
2548,2081
2506,2327
2622,3145
2436,2463
2352,1970
262,2237
79,3261
852,3325
3167,3336
263,309
2079,3052
1485,383
1176,1942
2807,1839
791,573
2745,1886
1320,1962
3363,2168
336,2957
1263,414
851,874
2426,1779
3524,3056
2046,1591
2153,2604
2943,362
163,1994
2664,3009
218,1958
2452,2137
2974,2118
227,1206
2793,1858
3545,1107
2208,2579
254,3901
3416,282
2750,1906
3409,3036
630,2016
1202,3720
2457,3012
2663,1882
349,2609
2428,2067
2648,2353
3853,3873
2064,1578
184,401
2438,2457
1350,425
2533,2440
2404,2118
3434,1758
1766,3095
1173,1899
2456,2049
2571,1843
2489,1923
336,3528
1943,3591
2140,2594
215,3967
2103,2249
2536,1932
2201,3093
2548,2075
2067,1592
740,2365
1606,1971
2450,1997
1248,830
2202,2181
2018,2421
167,1188
2540,2516
587,677
609,3085
3048,1353
2917,1771
786,1804
1776,3087
3993,1957
2839,1899
3710,270
1178,2373
326,2601
2432,2576
2043,2453
3848,3053
2041,1974
3997,1528
3002,1929
3375,3172
2911,2083
2725,1916
400,3847
2334,2359
3490,3170
281,3613
3185,3316
201,1139
64,1884
2053,1990
3634,1098
3380,2814
3475,2109
166,1972
1763,1348
2463,2134
2646,1880
2215,2361
3077,2038
1083,259
3351,3202
1428,1058
2850,1608
1836,3358
2757,3324
2897,2204
2532,3103
2257,3187
2433,3027
2788,1894
2493,1931
3569,1221
1243,449
457,3720
290,3936
2239,2122
499,2804
1186,2385
2499,3086
3184,3306
2707,1796
1643,1028
2950,2111
2054,2320
222,3919
563,3093
2579,3833
3058,1309
2243,1488
2081,3635
1455,1064
2495,1976
762,851
267,2066
1613,3960
3550,836
3114,3561
182,1223
172,1142
3718,3087
2660,1899
2241,427
306,2732
1193,2414
2010,2508
1836,1224
751,1581
2942,354
3418,1746
3821,3932
211,1240
866,1365
2404,3064
3290,1673
1197,1353
2808,3539
3517,3086
252,3845
2346,2876
2390,2346
3557,3052
2272,2037
2620,3057
2136,2377
1874,3620
2291,2580
2665,2026
42,354
1469,2508
2642,2257
2506,1984
2379,2507
2288,2347
611,2092
3945,3025
2714,2194
1848,3360
3737,1956
2496,2129
2024,2380
2661,3032
375,3512
2108,94
2981,1988
3344,1114
1429,39
2081,2283
302,328
3441,3203
1735,3330
2662,2930
2827,1883
3557,1197
2782,3296
1744,1073
2369,2353
251,2222
3665,3200
263,1804
433,3063
2846,1849
2184,2491
493,2082
2892,3777
562,2625
2754,1903
2576,2401
1876,892
429,302
1229,1364
2761,3539
110,1972
3163,2848
3951,3991
3285,2482
2419,2141
2943,2078
2598,3212
3568,1205
745,803
3200,1608
442,3941
2602,3213
2301,2564
1969,2046
2574,3080
2172,2367
2329,2384
2175,3537
2025,1590
3223,3712
2424,1779
693,2018
2326,2498
355,2619
1537,2445
535,642
2908,1217
2756,1975
3422,3202
2171,1064
264,396
1725,3338
265,2065
3564,3063
3286,63
2718,2949
2377,3119
2876,1966
3016,1693
1152,2121
1764,1012
3749,1965
1671,1639
3672,3167
1353,292
3778,1404
2848,3517
2812,1989
26,1975
110,3188
1971,2332
3032,1693
2370,2093
2310,2361
2804,3429
3393,2507
2204,442
2419,1774
3559,1240
1772,1202
3503,1253
3585,1190
3401,3162
2289,2340
2437,1999
77,349
1630,3558
3471,791
2808,3536
2017,2426
1769,1353
3484,1242
2311,2577
1284,113
2486,2028
2156,3094
2255,2583
2457,2328
2499,2052
2603,2033
838,3603
583,2603
2923,2081
3629,3121
2787,2198
1768,1198
146,1162
3317,2519
2131,2101
2985,2090
2426,2452
2542,3037
1412,425
2544,1957
2550,3113
441,3671
2706,1952
1872,1990
2777,3532
2403,2888
1299,682
1351,1498
171,1157
2482,2029
1282,1490
2637,1772
2053,2274
1827,3643
233,2216
562,3089
731,3791
3592,1439
1653,1036
2419,2513
2570,1944
1826,2443
2374,2332
557,3094
604,2568
2463,2517
3805,518
3775,3193
2553,1900
2640,1898
194,1232
2912,2217
3560,2703
2275,1962
454,2072
2644,1089
2428,2452
2928,1912
2757,3431
3652,2258
710,2104
216,1230
643,3827
3804,3196
2735,358
3208,145
2344,2871
87,3148
1763,2036
2173,2201
2940,1746
2777,1834
2682,2922
3509,1242
2095,2555
2677,1823
2838,3275
382,2034
2664,2931
2447,2138
2626,2340
386,479
2999,1657
3543,1152
2121,3047
3689,1426
2969,2162
