x,y
3085,1502
3478,916
3816,1308
3518,2289
3863,1429
2833,690
3583,1128
3543,977
983,2008
3897,1314
3811,1268
976,2916
3596,999
3548,1943
891,2831
3974,1715
935,2651
3800,1289
3980,1648
382,2537
2010,2456
3936,1556
1249,1998
3903,1350
1123,3099
1825,2806
3954,1436
3962,963
3382,1688
1284,3592
333,3779
3795,1093
3481,898
888,2638
3644,1135
3824,1184
96,278
3905,1652
3953,1497
536,2644
3724,1299
2844,702
2843,670
1597,2947
3952,1410
3725,969
449,3065
3764,1169
3984,1828
2966,225
3709,1224
3809,1305
3913,1204
1034,2072
3843,1390
3402,1667
3792,1108
3989,2526
1669,2071
3931,1540
1013,2997
434,2584
1265,3534
3449,843
3995,1747
3177,2315
3505,843
3505,1689
3705,1309
934,2951
890,1602
3971,832
3660,2077
1325,1983
3787,2147
3704,1859
3794,2185
3356,800
3982,1579
3038,345
3845,1393
624,3133
3321,3643
3835,1410
2822,660
3668,2971
3364,860
3981,1570
2878,148
3265,636
3099,414
3340,1648
3711,1088
3859,1393
1202,2198
3813,3212
3973,1406
3590,2882
3410,1323
3635,1199
3735,2035
3127,251
3407,787
3880,1523
3734,2112
3650,1190
3261,441
1613,2629
1572,2531
889,1949
3746,2139
1197,3408
3671,1253
3862,1113
3186,1162
3746,2120
1050,2115
558,699
3746,1164
3789,2212
3586,992
3628,1911
3691,1298
3910,1414
3717,1437
1971,406
2725,329
3351,54
3788,1397
635,3028
175,2782
560,2637
3808,1140
3751,2114
3990,1739
2750,26
3494,851
3985,1816
594,2641
3695,1266
3390,877
410,2586
3989,1393
3560,1069
1605,2867
3896,1305
3643,1865
331,1739
3901,1572
3748,1319
3503,892
3337,722
3791,2782
821,3151
3736,2152
3558,2001
3451,816
3707,1286
3434,1296
3567,603
1255,1946
990,2899
673,1882
3785,709
3522,1105
3588,960
923,2787
3852,1862
1318,3342
2709,12
3626,1913
1296,3565
3371,1650
3851,1041
3855,1193
1758,2878
3808,1395
3173,537
3744,2861
3544,983
3894,1943
3771,2110
3612,3253
3727,2083
3355,1701
2831,158
970,2002
1878,2660
3262,677
3770,1130
2991,316
1634,2030
1582,2717
3530,1073
3843,986
368,2211
3889,1058
3834,1182
3692,992
3618,2253
3652,2013
1195,1818
3667,2102
3459,2398
3696,1429
2800,637
835,2436
3006,3684
3677,943
3879,1341
3839,1752
3859,1916
3870,1648
3564,971
3907,1407
1569,2957
3900,1112
3478,859
1343,3073
3693,2883
1974,3764
3609,3333
1533,2611
3599,2880
3051,2701
3139,2334
125,306
2555,55
3691,1381
3594,1886
3577,3582
3557,963
2726,77
2797,601
3721,1234
2682,2
986,2939
3631,1205
3830,1192
440,537
3346,2611
1743,2881
3587,1935
2005,2558
2693,304
3099,252
3846,1298
3432,808
3245,582
1340,3261
3528,1032
3412,884
3113,226
3975,1646
3627,1241
2991,248
3751,1261
3138,516
3358,1711
2811,170
1606,2579
3794,2136
2063,3868
2866,621
3525,1707
2974,331
3961,1443
876,1571
3848,2353
3290,1258
3877,1396
3322,1632
3866,1207
444,2253
3776,2115
3804,2304
1335,3348
1543,2702
2704,256
3985,539
2202,687
3605,1850
3769,2572
3309,1687
3760,2527
3767,1348
3781,2528
1852,124
1534,2625
3795,2180
1042,3014
3781,2174
2914,240
3498,864
1307,1919
1276,1942
3713,2450
2958,247
1985,2472
3260,446
1781,3615
2665,2373
1045,2457
2876,679
340,2194
170,1993
3904,1015
632,2700
938,2683
3750,2104
3847,1019
458,3061
1477,2590
3936,1446
367,2199
3709,1331
3592,1968
3171,403
3806,1750
1558,2540
3500,851
2759,55
3741,2100
900,1603
2039,2552
3858,1287
1309,2618
1270,3545
779,1864
3432,1696
3715,1156
3779,3111
150,2571
944,2553
3551,2024
3646,1946
3240,587
194,2214
3628,1880
3518,888
1048,2269
463,2576
3993,1275
971,2905
3661,2032
1129,1961
909,2804
3923,1305
3901,1354
3893,1130
3516,983
3555,900
1886,2648
322,1694
3871,1076
3646,1223
3948,1548
3936,1743
3714,2918
2951,229
3909,2419
3998,1695
994,3042
3695,1456
3648,1969
3298,2763
3630,1907
2720,332
1578,3207
3806,1268
918,2529
1429,3007
3264,1627
3815,1206
3722,2444
3921,901
2923,208
366,2568
320,1909
585,1870
3971,1290
3654,2101
3886,1172
992,3017
3522,1706
3445,841
3809,1034
