x,y
3827,2002
105,556
2736,2114
2759,841
1823,2083
1785,3316
2946,2007
1966,567
2516,1019
774,3654
3711,2200
2889,1540
1109,2295
172,2032
1530,1778
1699,3434
2620,2057
1266,2020
1581,2224
937,3931
2700,2376
2580,2374
828,1380
3840,2905
2804,1547
1315,1996
1308,1013
869,3594
1823,3154
784,2672
2248,681
2789,2297
3956,2873
2223,1634
3738,838
2062,2056
3695,2597
1778,3544
626,1495
494,1962
1821,107
2394,540
3684,2611
3925,2277
1228,2066
3797,20
623,1822
3041,1037
1421,3107
3825,682
3785,2035
3928,671
1535,1838
808,1404
1985,3071
889,3561
1666,1460
1979,575
2777,1402
2155,2282
1425,1123
3081,1062
3901,2268
1858,76
2175,3453
576,1897
2782,895
1747,1501
2122,1539
3835,703
1362,185
3068,9
2611,2151
164,2037
2023,980
3536,3105
3282,74
2033,1989
2439,2173
430,1553
766,1911
2929,1789
1434,3050
2979,3153
1289,539
2952,2004
776,201
2810,853
2661,2407
3899,738
1431,568
1792,65
3702,55
1364,3091
1242,1562
2127,2036
3975,2330
1296,2002
935,3904
2415,3616
1499,1824
1479,2049
2209,2026
3666,2822
2831,855
1200,1450
1250,1071
1445,3096
355,95
2688,490
3648,2627
3017,2693
2240,1968
3697,2605
1936,835
1403,3135
1753,1346
97,3243
845,1746
3704,2196
844,1349
3947,2862
1734,1542
2683,511
3646,2455
1308,437
2883,1538
132,400
3104,2073
3772,196
2074,772
1637,483
2892,1528
2730,511
843,1722
1958,324
3990,2305
1170,2006
3014,1309
2482,193
1629,3373
1770,1915
3661,2851
1977,2487
2809,862
1423,2042
2944,3580
998,388
1251,2023
3914,2276
2610,2408
3359,2918
2941,2729
3735,2504
2444,848
489,1986
2737,270
3024,187
373,1911
3040,3543
2448,957
1093,765
1166,592
844,1664
1540,2174
893,1264
1430,527
2473,762
844,1612
887,3665
2825,3451
3381,2696
1499,612
1549,996
2850,2768
26,2142
1814,3249
39,1787
2838,1918
1363,3043
3590,3215
821,1268
1742,3
943,3930
3701,45
3767,2077
2712,2532
998,391
1790,3559
3709,64
2087,2076
2074,484
647,1854
2554,1995
3944,1501
2634,2387
2545,2338
3716,246
3942,551
2735,229
2853,48
2934,1824
2844,2782
3202,2
2747,251
2032,2397
2158,1564
3708,2592
3367,2689
1096,2092
1003,1067
2112,2076
8,35
2401,860
3411,2831
1875,2305
827,1341
3918,452
2645,431
1155,895
161,2022
870,3603
766,1041
2222,1695
2125,1127
2539,1996
3053,3697
3733,1516
2996,772
1133,2004
344,614
2,1950
38,1982
953,3887
1657,3576
1214,740
1866,2488
803,2678
92,3244
3573,3190
567,1995
1194,605
1459,26
1764,3559
21,1865
2689,441
960,1157
1159,2065
1193,827
2746,510
1633,2510
2743,1672
966,957
1458,24
2385,1506
1660,3806
1414,3064
1353,3068
1143,546
2337,701
1591,351
2395,2030
3744,2537
2797,2919
2069,2054
2444,322
1192,986
2044,2059
901,3561
3768,3310
3035,181
1212,841
1344,3074
1862,1803
3752,1180
1502,1274
2378,14
854,1289
2514,238
1963,449
2773,454
3772,3328
2272,615
2003,411
2111,1405
1081,1658
1909,1822
3734,1986
2457,2154
234,5
1145,710
2925,3595
966,1359
1325,3000
978,895
2385,1252
3013,1262
2097,2081
3131,18
2261,663
1839,1110
174,2118
3633,3258
2550,1995
2351,1440
2799,123
1747,2373
1457,3852
1425,3058
2451,92
1327,3072
948,200
3883,2074
2434,107
1085,2282
1855,76
2001,2433
2163,1565
1432,430
1943,1992
3935,1501
2912,1840
2866,114
1629,3390
2292,2025
1083,1540
2881,3382
2485,195
2430,2141
2965,62
1591,712
2996,1373
1657,2099
1343,2069
3777,2035
1108,2239
881,1364
1512,1693
833,1488
2771,1444
1578,2176
773,2649
3686,3283
1777,1267
1772,14
2511,1012
2491,1992
2629,431
1650,3695
1605,921
1348,1031
2303,745
3922,585
1424,1541
842,2512
2390,1496
2158,1582
1100,797
3822,1473
3835,701
1361,267
1139,238
3178,3228
3006,960
1728,1978
822,1593
3653,2871
17,467
794,245
1949,3007
2257,59
1192,899
1597,2079
2435,117
1864,95
1057,2047
3818,2040
3869,1290
2443,3644
2482,851
1420,3023
949,1972
1161,3923
1386,820
3640,2365
819,1464
2893,1958
1462,2984
766,3793
2525,180
434,757
3623,3208
3828,339
3945,1348
1807,304
2752,176
1675,2128
941,3866
1330,115
3037,3580
3699,47
3682,2548
2501,2310
453,1882
2864,108
2719,515
1925,2577
2948,3587
2756,1490
3978,534
2767,1474
2324,3477
3092,1069
1280,2019
2170,1565
2628,2373
786,2726
863,1289
701,1802
3880,2264
993,982
1441,3022
2995,2713
2752,2675
1421,2476
1461,896
1062,2036
3089,15
856,1292
2218,2284
2827,274
2984,1352
2088,2095
1552,3089
2739,251
3795,1343
1790,1632
1868,2408
813,1533
534,1874
878,3605
1315,437
1233,750
1203,864
3532,2589
160,2033
3690,2499
1997,1082
3629,1561
2978,3591
1656,3216
3558,3080
3155,1214
3145,1205
2152,1726
1446,703
1181,1991
15,3352
3753,1553
2093,2389
1830,1161
2141,932
3694,2517
3370,2687
2514,1971
2714,2541
3684,2614
1393,450
2481,1953
829,2620
1107,1532
1069,122
2494,973
643,1843
2338,77
1481,606
972,59
1662,1428
2744,265
2896,1529
1404,3059
2450,808
936,3916
3690,40
2953,642
3894,733
2390,1250
1638,3507
1545,2186
3360,44
3020,103
3799,2003
1129,545
3131,12
3728,267
3058,1052
