x,y
2883,902
3570,930
2448,105
931,491
3803,1356
3634,3039
1653,825
901,65
1410,3686
3504,513
604,2561
116,3470
1106,2431
597,2341
751,2109
1825,936
934,3937
1045,2710
3848,1384
175,1776
2255,351
104,3888
148,1854
1925,1618
2480,1180
1728,2011
827,630
3497,921
3662,3302
1875,1906
3685,1400
941,3822
362,3219
2543,1036
2199,2751
1900,3071
2549,2675
3919,605
506,1269
1438,928
3454,3701
3875,2487
246,2249
1594,2896
1075,2415
362,2267
682,2168
166,2803
2749,861
3899,540
3533,414
2862,2984
413,976
1327,2550
3301,312
3797,1287
782,2587
708,725
2155,2329
753,2454
203,2257
2807,3202
3967,851
1108,2423
1427,2607
3614,1981
3350,1284
3225,416
501,1000
3078,1841
3683,3542
2615,1854
1206,2510
1639,886
1671,1893
1182,32
1756,2259
3711,1174
1566,419
1545,2036
1221,3168
883,2373
869,3630
1147,123
549,2412
3658,1415
3168,2611
1744,3779
946,2402
3097,1599
848,432
878,1939
2968,3860
502,3300
2455,3237
2347,1781
1269,1259
767,2364
558,1209
2156,713
3429,170
3337,1285
3088,2543
600,2505
2651,1290
3792,455
2768,938
857,1856
642,1440
409,1732
3728,260
3866,1329
2702,588
551,2410
1728,3957
491,906
489,2359
1114,1675
2987,1225
3596,3167
3689,1446
3580,3707
3809,844
2897,1844
1468,313
3520,927
368,2270
3117,701
2125,1415
344,3300
724,2043
519,3304
490,2788
194,2825
1653,3893
3414,2393
382,2222
2004,2941
1313,1900
1496,1674
946,2120
3323,1506
296,3333
144,2298
3340,3414
385,1370
3020,2052
3161,3451
243,1593
512,2773
3375,3818
3724,3317
2653,859
2022,655
1666,1850
52,2484
1221,2480
2949,2941
510,1256
2899,1845
3239,2907
661,2325
2668,3923
3651,3421
3415,86
1097,2479
436,1009
3886,1289
483,2223
3863,2503
1126,3736
1307,251
1918,2794
3415,3936
3589,329
1571,451
3649,3709
575,3270
756,1576
2612,513
3600,3222
2933,2213
2350,282
3634,989
3959,92
2337,1440
1748,1706
3365,3952
2705,931
1563,2764
1835,2959
2181,1880
171,913
879,2334
2387,157
3624,3807
2554,1358
233,3996
188,3396
707,2015
1107,1669
2716,2558
3583,244
3337,1075
2667,1588
2659,2558
2927,3861
490,3366
1308,1932
1583,444
1903,1501
553,3528
2288,766
2979,2076
1627,352
3503,621
1326,2075
2009,486
292,2400
1218,712
397,3014
814,522
574,1402
3183,722
1769,949
1154,1542
3425,3787
3120,2526
892,2278
2154,1355
2535,52
1649,466
706,1547
2944,2917
2804,3193
3971,693
2656,976
1337,1850
1343,3023
489,773
3685,1445
3783,1259
666,3897
2210,1865
1220,1820
2589,3723
411,1704
3842,1902
1772,3968
1930,1655
1216,2569
1750,2626
1344,1149
1144,2472
298,1362
3648,3134
3483,1987
299,3335
1002,1730
3890,2267
306,3429
2378,1272
111,3338
3518,3724
1970,1582
930,3793
2608,1210
3550,413
3362,3960
546,1189
3926,574
1621,1880
2636,524
1908,1612
1730,2056
777,1515
2604,681
828,577
3213,3909
1914,1611
3431,3242
2009,545
1574,420
1375,1127
1675,797
3707,1126
1330,1909
1201,1700
1925,1701
3965,3112
1846,1223
1241,3055
3167,2503
335,1354
1638,306
2295,715
1215,1729
3103,2568
894,1968
3436,1147
3513,916
3395,891
957,740
2445,1490
1890,3186
1301,1210
3698,3532
3529,926
3993,784
243,1529
3951,817
2894,2261
290,3334
2919,3881
1685,802
2976,1941
1684,1844
945,3820
360,3308
33,3418
409,782
2489,2785
3807,857
837,2322
3361,2655
3892,3846
3579,2743
2295,710
2303,1774
2909,2161
370,1369
2393,1167
3795,2983
1063,2179
3710,1055
1461,1174
3051,1864
1934,1648
1871,1895
1563,455
3653,1004
930,3780
3627,3705
1915,562
541,1071
2905,2180
1944,574
987,2109
782,2606
528,1011
2407,178
911,3791
1997,1453
1228,3687
3755,1185
3573,2783
3614,311
3540,439
2955,3837
551,2391
2134,1621
1374,1084
1518,4000
1632,2941
1675,3946
695,2528
1110,2509
3675,3316
1161,2426
3866,2509
242,2262
1073,1629
2634,2499
2383,2175
1968,545
1525,1650
1101,2127
176,2250
2154,1732
506,2772
1891,1943
1038,2894
1487,895
3663,3917
3366,2688
2983,3559
1053,3193
811,2176
2479,3267
545,3526
121,2190
3203,1774
3062,1460
3100,1712
1712,930
3176,3467
3836,2795
2194,1832
1525,340
3798,864
2413,1241
3568,361
625,2254
3732,1171
1263,3000
607,2242
2665,762
757,2346
3028,1579
380,3420
3155,1515
1672,1844
2651,1340
2305,1695
2348,1313
2496,1097
1934,1568
2146,3831
804,647
1120,2368
2359,1655
411,1617
847,1923
171,1775
1735,1900
1431,1268
607,1475
2690,936
3984,637
3867,2507
2285,1705
742,1982
2607,514
3973,2095
3620,1545
3509,445
383,2914
3394,1398
2053,2985
2913,3268
397,1741
3561,320
1558,908
2652,515
382,3386
162,2176
615,2201
1700,1816
644,2512
2047,827
572,2504
1875,531
760,2030
3964,823
877,2016
359,3179
2184,1883
797,1599
2135,2256
3334,3532
1372,3624
167,2181
477,3369
82,3448
2519,1339
1007,2846
1932,1561
734,1999
127,2137
2969,2940
1158,2389
54,1161
1663,852
1283,1997
2665,1203
2733,3617
2393,1478
3956,841
1242,1791
1661,875
3446,3767
1186,2495
429,1846
3263,2874
2133,693
473,1736
585,2582
510,1369
3970,2116
621,1469
3654,970
3359,2653
3655,970
3128,2627
3990,719
1516,284
3595,3222
1036,1659
3153,2155
1689,2100
2915,1111
1752,2631
591,1439
1647,335
1348,1055
3932,2307
2194,1732
1600,3002
812,1983
1192,2098
2287,558
3983,3485
674,1644
716,797
2213,2253
246,1616
862,558
161,2184
1583,1898
3742,1194
1303,2424
793,1998
3813,2192
3722,1140
137,2214
1629,2999
436,3468
1646,3078
1988,1587
1056,1996
125,3487
1862,3638
3550,418
1936,511
3755,1192
1037,2541
2930,2138
1245,2723
99,2206
659,3885
2474,103
3000,1289
3324,3523
436,1007
2144,618
943,3797
2522,2780
2448,2168
3492,1356
3564,1057
582,3867
1494,1725
3558,453
664,2597
2199,1757
493,2200
2223,2158
901,2130
2990,1970
3649,1578
1116,2375
930,3931
2297,3580
989,2491
770,1544
630,3795
1353,1783
347,3288
2621,3915
3590,452
1592,3077
2158,2378
