1.0008948440878895e-9,2.0475138993981361e-7,2.060666997945204e-6,5.740253610857322e-6,5.466801931613266e-6,3.58647922753672e-6,2.814664556873697e-6,1.1039032682975169e-6,3.0589935564274003e-7,1.3666892286058516e-8,2.0831149531855958e-11,1.0124006537933007e-15,1.5663211116354533e-21,7.713975465179687e-29,1.2093281238599697e-37,6.035016765876464e-48,9.586967098600027e-60,4.8478862465005123e-73,7.803546676506673e-88,3.998527359305048e-104
6.325143351506992e-10,1.3711879741476967e-7,1.847746954337441e-6,6.331471717103661e-6,6.056627132832526e-6,3.285196894436158e-6,2.5843645511326717e-6,9.034329955258677e-7,1.755102062443218e-7,7.672539256448007e-9,1.1691951829623641e-11,5.682314921031762e-16,8.791311638458581e-22,4.329633417414532e-29,6.787612277623819e-38,3.387282002917451e-48,5.38088995862695e-60,2.7209796545739133e-73,4.3799071720422423e-88,2.2442588459619654e-104
1.756423058548745e-10,4.297381266319322e-8,1.03971555141947e-6,4.35924775776631e-6,4.084040419820668e-6,1.515173597386442e-6,1.110765168020116e-6,3.5920191799447577e-7,4.3723957550845257e-8,1.8264070344319571e-9,2.781877979751498e-12,1.3519928834797675e-16,2.091716216683076e-22,1.0301494020837987e-29,1.6149761550759884e-38,8.059357903018845e-49,1.2802748036916856e-60,6.47402515177553e-74,1.0421110333029598e-88,5.339763636758015e-105
1.98373143118953e-11,6.875160482039488e-9,3.703197516788181e-7,1.7289171645495284e-6,1.5790311676461363e-6,3.592705526401153e-7,2.0504313245039743e-7,6.362700377203877e-8,4.443990162536828e-9,1.6825081927207506e-10,2.5598484308103965e-13,1.2440734462212354e-17,1.9247500314703283e-23,9.479202180586177e-31,1.4860645902128637e-39,7.416039154438152e-50,1.1780799645417754e-61,5.957251755056004e-75,9.589270409931416e-90,4.913529921634117e-106
9.245480113893503e-13,7.076604888519684e-10,6.724340173261665e-8,3.235943287832991e-7,2.9136449024324506e-7,4.4857819470078916e-8,1.4922345608824638e-8,4.548756534018934e-9,1.8308041005549795e-10,5.6857752659701185e-12,8.628021621425337e-15,4.193071404217321e-19,6.487247568423553e-25,3.1949048009562443e-32,5.008686177649e-41,2.4995288260256797e-51,3.970643586709385e-63,2.007853811929185e-76,3.232002597482893e-91,1.656074006744478e-107
2.2222445356851928e-14,4.3027216645192135e-11,4.99201899713712e-9,2.4152779894722643e-8,2.163049909050312e-8,2.715284782942882e-9,4.0801903406036666e-10,1.2254774481795005e-10,3.149177743751102e-12,6.898500228501357e-14,1.0404523380029754e-16,5.056127448747617e-21,7.82250751459468e-27,3.8525070026488485e-34,6.03961613089463e-43,3.014002890550359e-53,4.7879148754272046e-65,2.4211271860303025e-78,3.89724057976506e-93,1.9969410999871136e-109
3.531627530345349e-16,1.1292968717924059e-12,1.3719393448476137e-10,6.641946924100335e-10,5.938008174112219e-10,6.863980668335709e-11,4.146231672545546e-12,1.2001345383280902e-12,2.2892542806461548e-14,2.9920410416695865e-16,4.449170546823396e-19,2.16180135427658e-23,3.344592445861221e-29,1.647178432131641e-36,2.5822991161843015e-45,1.288667496701322e-55,2.047121552630266e-67,1.0351774776988834e-80,1.6663047264202825e-95,8.53812415525048e-112
2.9857220412670067e-18,1.1015502445535606e-14,1.3505966527346149e-12,6.5385679337638515e-12,5.842472669456648e-12,6.554438792812736e-13,1.6089575153916278e-14,4.202045817903504e-15,6.794479009066046e-17,4.6718071036990945e-19,6.725400453290609e-22,3.266754558167369e-26,5.054085937997076e-32,2.489086862060899e-39,3.9021678993072573e-48,1.947333253138535e-58,3.093449538269296e-70,1.5642790171887525e-83,2.5179890172803525e-98,1.2902143593677152e-114
1.0092273166354633e-20,3.837830279182076e-17,4.7138596310184105e-15,2.2820122216376264e-14,2.0387387985602404e-14,2.2632287744071976e-15,2.5616072065131208e-17,5.222112228744328e-18,7.789259539407513e-20,2.6801519202201566e-22,3.5904142248274167e-25,1.7426857271289854e-29,2.696138130754386e-35,1.3278210219990959e-42,2.0816391118434195e-51,1.03881872028682e-61,1.6502225725552844e-73,8.344757242698402e-87,1.3432390806306303e-101,6.882739908712313e-118
1.236968995182017e-23,4.7317822131479494e-20,5.813831111756029e-18,2.814470811065925e-17,2.514309407475524e-17,2.7808890643329545e-18,1.8240949239524217e-20,2.296464630124772e-21,3.301508614279979e-23,5.873551868471325e-26,6.770657499205015e-29,3.2805609043360496e-33,5.075326931880668e-39,2.4995472867724682e-46,3.918566810023165e-55,1.9555169461078727e-65,3.1064497996243664e-77,1.5708529198188488e-90,2.528570898416239e-105,1.2956365017586683e-121
5.3788320112546084e-27,2.059912802149462e-23,2.5311294825396653e-21,1.2253109187625312e-20,1.094615273140302e-20,1.2091031162169117e-21,5.875798311699083e-24,3.5700024448845423e-25,5.046251279503462e-27,5.189070761302706e-30,4.515405933735363e-33,2.178945430594105e-37,3.3708974530519803e-43,1.6601323696550265e-50,2.6026071265705115e-59,1.298801982114488e-69,2.0632207586441472e-81,1.043318438089331e-94,1.679409069461398e-109,8.605270641774828e-126
