5.960338770998606e-10,1.0747717381871273e-7,2.016213459426529e-6,6.897262114123347e-6,8.365971608660342e-6,7.482306204125373e-6,7.78845029928718e-6,5.450764146116073e-6,4.6404681688380404e-6,6.554562697977397e-6,4.0153276059901675e-6,3.36274441342891e-7,1.6200234263588768e-9,2.903088580347402e-13,1.711383694762201e-18,3.233960237763447e-25,1.9483581545130107e-33,3.737923221582948e-43,2.2829633381910674e-54,4.438594616046774e-67
3.3802492633373377e-10,6.873273227900849e-8,1.8560353759241157e-6,7.304073735826837e-6,9.382949820240111e-6,9.39881994070384e-6,1.1111083961593458e-5,8.299730263444614e-6,6.928951579151621e-6,8.802150142179752e-6,5.003851185452208e-6,4.1173919224297684e-7,2.036502216675244e-9,3.689553794587541e-13,2.1815456923874654e-18,4.125540617753522e-25,2.485977093109987e-33,4.769570589501124e-43,2.9130841664205196e-54,5.66370853666562e-67
8.225772630602621e-11,2.0986766688487874e-8,8.708010283540173e-7,3.8499545051155e-6,5.259358915739647e-6,6.45672556718126e-6,8.389985504074718e-6,6.154398461995398e-6,5.41525392088447e-6,6.514980592104913e-6,3.3011399586406334e-6,2.4075464545784047e-7,1.1791851655826046e-9,2.144649958890988e-13,1.2700765363993924e-18,2.4029116439280124e-25,1.448116732711455e-33,2.7784226792845998e-43,1.6969742932677595e-54,3.2993162111384554e-67
7.99259164854815e-12,3.0816592362215955e-9,1.9501886368184666e-7,9.441280608508994e-7,1.4136004821281884e-6,2.4497711119207534e-6,3.299658316659811e-6,2.148037557757302e-6,2.121185118911296e-6,2.551252698440454e-6,1.1305410813456276e-6,6.403436974560547e-8,2.936574224919889e-10,5.316924799781678e-14,3.1497244455221117e-19,5.960352755801637e-26,3.592242644638379e-34,6.892358897900717e-44,4.209657524898863e-55,8.184571347838026e-68
3.0842180699096667e-13,2.190445148463384e-10,1.8911171165744814e-8,9.944258651424528e-8,4.645887366880174e-7,2.432044104263248e-6,2.5971252703138287e-6,6.368603476160406e-7,3.818101803438767e-7,4.7472302876499725e-7,1.882568847323348e-7,7.432320641047064e-9,2.8885830331193094e-11,5.1265227426922874e-15,3.032425968086748e-20,5.738189681289838e-27,3.458423791974309e-35,6.635658861178685e-45,4.0528819858894885e-56,7.879767480799266e-69
5.103441126021726e-15,7.063030378348008e-12,7.311821086917251e-10,9.796595580066842e-9,1.0733875116995474e-6,7.2094815531315625e-6,7.285084297398338e-6,1.1511331938816392e-6,3.473199186359357e-8,3.6807756587439666e-8,1.366797422728141e-8,3.7788087328731687e-10,1.0808662223164396e-12,1.8206351528151293e-16,1.0716080221102324e-21,2.026964657812035e-28,1.2216290682673373e-36,2.3439358187601543e-46,1.4316143164780813e-57,2.7833998973590558e-70
4.036894019280668e-17,9.358959496543569e-14,1.2166487641476965e-11,8.725901565230814e-9,1.581364617170178e-6,1.0658197634853155e-5,1.0756604007146114e-5,1.6809349131911503e-6,1.0582804432694678e-8,1.0874216315454434e-9,3.9073857677304804e-10,8.384613294128065e-12,1.5592537728354378e-14,2.3348229281863638e-18,1.356858000005089e-23,2.5635552875509763e-30,1.544873777433992e-38,2.964122780007309e-48,1.8104077582132498e-59,3.519865052332523e-72
1.535275226929547e-19,4.804118074799405e-16,1.0876020701825394e-12,5.877593938568877e-9,1.0723466138863381e-6,7.227683598205559e-6,7.294273264088575e-6,1.1396935098226927e-6,6.642560818053647e-9,1.2884020301744342e-11,4.13711976542317e-12,7.713852161738376e-14,9.111014076697929e-17,1.0832507587984077e-20,6.105067271825595e-26,1.1501013459257481e-32,6.92902651844057e-41,1.3294296539760426e-50,8.119789147813218e-62,1.5786807438275588e-74
2.517538199603587e-22,2.5801786438073732e-18,3.0323488985024313e-13,1.7285278699185687e-9,3.153810088420245e-7,2.1256881152905272e-6,2.1452718649416656e-6,3.3518731039914814e-7,1.951169198248792e-9,4.0814646348255214e-13,1.5766562149338118e-14,2.7497969401018707e-16,2.263123049524549e-19,1.857033549815855e-23,9.754176663243594e-29,1.8245515895293053e-35,1.098522495515933e-43,2.1075427165330613e-53,1.2872220652588548e-64,2.502665677147048e-77
1.9505084134642927e-25,1.9678228574565476e-19,3.5137708920479695e-14,2.0036732717408907e-10,3.655831858329129e-8,2.46405399019866e-7,2.486755064513378e-7,3.885422354896432e-8,2.261719020887577e-10,4.2199474720329346e-14,2.1610845399852436e-17,3.618896664645797e-19,2.382196762611745e-22,1.2298571663810143e-26,5.56257965615137e-32,1.0229148356176254e-38,6.148944874590118e-47,1.1795185755036236e-56,7.204040054298954e-68,1.4006349555575635e-80
1.5320071297728395e-27,8.408125055463519e-21,1.5059349780677243e-15,8.587378691145303e-12,1.566822950087925e-9,1.056048661885844e-8,1.0657779288552996e-8,1.6652212550024814e-9,9.693313988649694e-12,1.8060248584499743e-15,2.0956163107481505e-20,1.7142019739067065e-22,1.0066014064786275e-25,3.344772381214344e-30,1.1483690363094997e-35,2.0287933077403173e-42,1.2148412222925043e-50,2.329536168979193e-60,1.4227437913698543e-71,2.766140632091799e-84
2.300225129589123e-29,1.2940583915827232e-22,2.3177597073086338e-17,1.3216693187797769e-13,2.4114714112377467e-11,1.6253471120463194e-10,1.640321266686677e-10,2.56291462260687e-11,1.4918819968787686e-13,2.77957886844957e-17,1.6661495595093698e-22,2.891929776118971e-26,1.610315705193727e-29,3.8834597237404304e-34,8.846342475984828e-40,1.4282888349443145e-46,8.473112163393464e-55,1.623370461334911e-64,9.913808908230492e-76,1.927458175329368e-88
1.2568569931054297e-31,7.071790847097111e-25,1.266613127644835e-19,7.222680178662153e-16,1.317824853454182e-13,8.882223565923281e-13,8.964054571891532e-13,1.4005857880848146e-13,8.15286121453063e-16,1.518988554337532e-19,9.011419947767457e-25,1.893677885806267e-30,9.394800292185831e-34,1.8834214411279544e-38,2.6798454621738796e-44,3.5987097645296796e-51,2.087828222895347e-59,3.9917007098288034e-69,2.4372345113695598e-80,4.738425956034468e-93
2.428729062260038e-34,1.3665418756581032e-27,2.447583529471938e-22,1.3956994964054042e-18,2.5465442727899154e-16,1.7163870822556115e-15,1.732199978714414e-15,2.7064702170775425e-16,1.5754462346259498e-18,2.935269877421301e-22,1.741154518880107e-27,3.651034622332043e-34,1.962022803061998e-38,3.593130496267859e-43,3.3900118996403353e-49,3.305724321254872e-56,1.8209774798660587e-64,3.4638556731744263e-74,2.1139558804450865e-85,4.1097377395199554e-98
1.6571020303226817e-37,9.323803801569114e-31,1.6699662866772908e-25,9.522743870695888e-22,1.7374863950027567e-19,1.1710769122856823e-18,1.181865922614829e-18,1.8466025628922433e-19,1.074914121057857e-21,2.0027107056680745e-25,1.1879740554177596e-30,2.2458957093779967e-37,1.4676023879328238e-43,2.558185988194509e-48,1.8306392710869318e-54,1.1488564020508252e-61,5.647668018145684e-70,1.061227513446494e-79,6.469201994728137e-91,1.2575454115071187e-103
3.989962614900721e-41,2.2449811729805553e-34,4.020937112031328e-29,2.2928818709410015e-25,4.183511717003986e-23,2.8197135805787e-22,2.845691309818299e-22,4.4462411220762886e-23,2.5881732560049588e-25,4.8221175872381967e-29,2.860398404972802e-34,5.401219264659226e-41,7.058564177558318e-49,6.592612638111662e-54,4.0596825422604724e-60,1.600907224469442e-67,6.29554589596846e-76,1.1491037365488463e-85,6.985582990979943e-97,1.3575805996707686e-109
3.389670640300643e-45,1.90722257438248e-38,3.4159850080421926e-33,1.9479165871334245e-29,3.554100178163424e-27,2.3954861888809282e-26,2.4175555550890972e-26,3.777301806016125e-27,2.1987812279566447e-29,4.096627459239351e-33,2.4300499596804624e-38,4.588543338670017e-45,2.7933485023973025e-53,6.065506772633102e-60,3.476517904949004e-66,9.438990629353831e-74,2.5818394766561094e-82,4.408693167689295e-92,2.662278129588542e-103,5.170695094071967e-116
1.0159841461839838e-49,5.716507898374876e-43,1.023871337383156e-37,5.8384798425159555e-34,1.0652685225616711e-31,7.17997778713354e-31,7.24612617900749e-31,1.1321686256586006e-31,6.590395072521762e-34,1.2278799308477873e-37,7.283575590245018e-43,1.3753214161541253e-49,8.26785533620917e-58,2.132666762614655e-66,1.0981093992447772e-72,2.360638237083585e-80,4.0710495062479634e-89,6.029284634672122e-99,3.583030718528668e-110,6.948582046205855e-123
