9630,3470
8002,4372
8996,4476
9046,2692
8458,4102
6408,5234
8832,5626
6276,4714
8284,5554
8994,4354
6296,5246
6478,4892
8990,2744
8750,4884
8742,5480
8972,5762
9094,3054
8900,4612
9868,2920
6916,4172
9876,4382
9484,5996
6842,4400
6714,5972
9666,4526
8926,3122
9842,3828
8968,2764
8866,5556
9798,4286
9010,4442
8852,3394
6318,5212
6740,3904
6490,3822
9170,2346
6832,3896
8618,3834
9654,5266
7548,4472
9676,2526
8960,2528
9540,3648
9116,4610
9192,3016
9018,4686
9950,4062
8954,3224
10186,4138
10062,4134
10028,5022
9218,3842
8760,3326
8572,2792
8570,3488
9066,3060
9742,2914
6904,4790
6778,5822
6306,4982
7556,5464
9218,3054
10192,3128
10026,5412
6494,6128
9178,2452
8582,3808
7564,5330
7056,5474
8796,4348
10078,5374
10074,4216
8392,2596
9552,4656
6740,5992
8800,3618
9070,3258
9510,3572
6316,4634
6264,4686
8970,5836
6740,3392
6798,4450
8638,4702
7442,5594
9964,5178
9568,2786
9258,5006
8718,5730
6656,6162
9380,3094
8324,5074
7114,3138
6708,4892
8564,4316
6392,5992
9126,3224
9830,4002
9994,4352
10032,2922
6260,4894
9268,2920
9932,3564
10042,3714
6610,5764
8998,3254
7894,3206
9092,4854
6578,3258
8578,3464
7938,3452
6384,5252
10086,3878
10066,2808
8440,2922
10058,3164
6718,3880
6644,4672
9234,3384
7500,5658
9476,5304
9152,3018
8622,4632
9846,2868
6544,3914
9312,4556
9628,2826
8346,2880
9650,2764
8574,3834
7792,3920
9340,2938
9742,2610
9708,5512
9642,3868
7626,3914
6696,2520
7548,4848
8730,4670
7630,4984
6744,4668
9160,2688
9514,5840
10106,3942
8886,4592
9314,5798
9118,4586
9034,5694
9908,3846
9806,2798
8834,3844
9160,4696
8950,4266
6534,5860
9594,6066
8946,2490
10102,3992
8202,4804
8518,5170
7964,3870
8444,3992
8566,4060
7760,2678
9238,5042
6748,6238
9508,3404
9544,4036
10052,3078
8568,3286
7924,2654
7358,4056
6546,5662
9918,3044
8202,5424
8074,5026
8572,4698
9174,2884
8472,3228
8494,4368
9146,3466
8606,2630
9196,3302
8572,4126
8952,4828
7772,3042
8776,3142
8270,2424
6326,5066
9148,5174
9964,4498
9630,3714
9104,2674
7418,5678
6800,4950
7354,2512
7706,5514
9646,5404
9624,5940
9730,2810
10038,5140
6324,4668
6574,4380
8788,5188
9672,2978
7458,5944
9444,3764
8802,2692
9664,5138
9998,5196
8474,5544
6424,4726
6908,3866
8334,3546
10118,2852
6390,3328
7416,5508
6654,5724
8168,2460
8442,3394
10218,5662
8942,5812
9228,4468
6288,5628
8642,3188
7944,5710
9026,2694
8210,5320
7130,2848
6524,3442
9444,4712
9510,5892
7914,4762
6752,5140
10118,3176
9436,5842
8994,3478
6364,5012
8964,4786
10132,2916
7952,2598
9774,3870
9882,4434
10120,5056
8364,3576
8388,4810
6806,4498
9204,4622
9090,3500
8524,5124
7920,3972
6994,4748
7834,5294
8248,6256
7896,2770
8876,3388
8948,4858
