2532,4036
1832,954
3036,2496
4808,1104
4836,3772
4096,4048
2036,580
4302,4166
2672,3802
1788,3034
4718,1926
2550,2168
2272,602
2514,1698
2094,4416
4078,4274
5024,1238
2008,4068
2562,4028
4602,1194
4140,4192
4212,4244
1784,526
5148,1118
1934,2716
2122,2932
3538,4202
1876,3290
4280,1642
1822,482
3776,1514
4832,1802
4064,3214
2646,1714
1976,860
1784,1664
3256,2938
2758,1702
3028,3356
3244,1888
4034,1438
4546,1524
2550,3700
3680,3716
4300,4434
2190,818
4778,2030
4232,1862
4614,4352
4640,1318
2544,3908
4602,894
2804,3464
4874,1138
3508,3844
4500,4354
4760,1480
3584,1894
2704,3388
1938,4336
4712,3882
5430,1616
2474,1834
5550,3266
5132,1268
1858,4300
5586,2782
3774,3854
2918,1744
1730,4308
3536,2700
1902,710
2376,4414
2920,1606
2168,3422
5480,4022
2928,2002
5102,1022
2340,4334
4634,1382
3058,2414
1944,2588
3702,2762
4680,728
4798,1822
4714,1794
4300,1008
4596,4286
4154,4334
2004,4154
2286,3168
4590,772
4578,1516
4480,4376
4700,668
3334,4296
4714,3930
3096,4174
4934,2196
3790,4424
3266,1976
2896,2018
2512,3556
2564,1530
3010,3658
3392,744
2588,3640
2690,3256
5480,3514
1896,2818
5312,1992
4550,3740
2766,2744
4418,1344
1956,598
4548,1546
3382,3120
4514,4324
1774,4430
4848,2086
2164,798
4040,4352
4340,4430
4764,1980
4140,1158
4552,4260
4222,1098
4622,1156
2520,3338
4568,4378
5546,2760
4616,1352
3062,1928
3932,920
1990,720
4378,1522
4700,1658
4626,2350
3494,1394
2636,4124
3382,4388
1938,2932
2644,1690
4608,934
2082,1132
2282,1286
4544,1638
3884,3850
5290,998
1936,1180
2386,1896
5396,3598
4040,4240
1878,4322
4632,872
2886,3822
3280,4076
4278,4192
2124,1942
3226,2344
4342,3952
5304,1218
3802,2764
2328,3582
3966,4432
5032,4426
4394,1342
1712,898
4060,3706
1820,454
2578,3432
4478,4126
4604,854
5106,1224
4880,2070
2634,3962
2486,3386
4286,2110
2458,4346
4264,1316
4554,1346
2368,1960
4842,1498
2638,3582
4516,1100
5060,3270
5434,3996
5474,1698
4758,1584
4744,3930
2080,2904
1802,1646
4590,4432
2272,2686
2516,3942
2704,4098
4678,1480
1960,2492
2914,1268
4012,4220
1930,4372
2288,4384
2776,3456
4364,1078
2562,4062
4576,914
3016,2034
4526,4220
4248,4176
5248,1430
4692,1762
3182,3292
5600,1602
2680,1656
2566,3556
4314,4270
2458,1312
2082,3534
5620,3062
4644,1730
2204,720
3702,1702
4328,4214
3836,3792
