9.278828399650379e-7,7.575241617731994e-6,1.43966957568034e-5,1.1505388388290917e-5,5.154202767559119e-6,2.4670276079926266e-6,1.6532988660129033e-6,6.014516601456394e-7,3.1155306734867814e-8,1.7246094655669995e-10,9.635846992730992e-14,4.9670682004849806e-18,2.1948558755642442e-23,8.004876590408515e-30,2.3718129047587638e-37,5.674866342519337e-46,1.093974539988222e-55,1.6977714292154321e-66,2.1205183568049685e-78,2.1313193923978722e-91
2.227675350047359e-6,1.68164597588843e-5,2.9475248796286522e-5,2.0894724038935896e-5,7.481646918110516e-6,2.544858732237038e-6,1.6352283082730195e-6,5.532103026776553e-7,2.3094957231705484e-8,9.047595669569476e-11,3.517556638750877e-14,1.4070220915107425e-18,5.464192330126758e-24,1.887363911255668e-30,5.476283808182083e-38,1.300121979943923e-46,2.4991889698663803e-56,3.874544168849854e-67,4.837484960631327e-79,4.861458769904235e-92
2.629905878438333e-6,1.9010908860294132e-5,3.2417766855368456e-5,2.3208787728332455e-5,8.274020630096461e-6,1.2935613975318092e-6,3.335433950321224e-7,1.069532823331598e-7,4.127713509138762e-9,1.33561917175002e-11,3.556279921737882e-15,8.012373848473622e-20,1.6270831164760164e-25,3.2542933676139624e-32,6.6979243009862696e-40,1.3447281006690793e-48,2.4112656446042604e-58,3.6399597484119297e-69,4.49995218945645e-81,4.505945321495635e-94
1.573125722915016e-6,1.1849178084201678e-5,2.110566040046332e-5,1.596836207660224e-5,5.840355506725573e-6,6.937705288690814e-7,1.4720838995319878e-8,8.778965444149726e-10,3.2984149237913174e-11,1.0553787370404033e-13,2.726927018441943e-17,5.6827558916721175e-22,9.58405400989333e-28,1.3207825422974604e-34,1.524115671758045e-42,1.5543754764631243e-51,1.5273725112459217e-61,1.541418409264269e-72,1.5490230461507526e-84,1.4195492908647037e-97
4.082446774486371e-7,3.4723761556032175e-6,6.731099435485242e-6,5.019893501245039e-6,1.4450549589666031e-6,8.836890999687251e-8,9.465834545878101e-10,1.5845158433935088e-12,8.72494615607629e-15,2.7323811170046026e-17,7.051370334089319e-21,1.4648161862207445e-25,2.4491183279386484e-31,3.2969188208946406e-38,3.577028782109958e-46,3.1366426567443806e-55,2.2397288448298845e-65,1.3277613043481728e-76,6.834717944519025e-89,3.3099127168918096e-102
9.647401231917365e-8,8.127204347329338e-7,1.2248737247392877e-6,5.782909988498521e-7,7.322238192126261e-8,2.5318084927838576e-9,1.0933963315564959e-11,5.926815309102188e-15,5.5791212862880695e-19,2.310252134324987e-22,5.841200975577933e-26,1.2131952680099819e-30,2.02776354653477e-36,2.727286768220191e-43,2.9518002228221235e-51,2.5711711052479297e-60,1.8029650582640695e-70,1.0185861087051549e-81,4.646189680272829e-94,1.721118223484152e-107
7.407606153691844e-7,6.2854911007446255e-6,9.548167872256857e-6,4.825260770179734e-6,8.835112576976092e-7,5.417429004635191e-8,3.4116193633840757e-10,1.7566615202663347e-13,7.285401881960783e-18,2.4314621155473825e-23,6.545392094143482e-30,4.6241046992581485e-37,5.372463239614357e-43,7.222282713781356e-50,7.816122888987357e-58,6.806563393079581e-67,4.769670817523728e-77,2.689586694458795e-88,1.2205457909503804e-100,4.458508845032523e-114
8.494864474958311e-7,7.561975368028536e-6,1.5865839902308484e-5,1.4619651756560312e-5,5.897184704007478e-6,4.2459923804472833e-7,2.6995423897314096e-9,1.3906850681100484e-12,5.767750413756521e-17,1.924942548515373e-22,5.16948385961809e-29,1.1171037043303807e-36,1.94248474064296e-45,2.7240336394472393e-55,9.677523480872983e-66,5.765427132376951e-75,4.038056921504434e-85,2.2768758874877027e-96,1.0330594138056042e-108,3.7716689751485257e-122
1.8778793664874652e-7,2.0224309198434813e-6,8.37996721560092e-6,1.2237442899674086e-5,6.144315671410252e-6,4.531186793188651e-7,2.8845732549717214e-9,1.4860993451485642e-12,6.163492446404423e-17,2.0570187384707824e-22,5.524177984376676e-29,1.1937516093385501e-36,2.0757597118038067e-45,2.9044036958829197e-55,3.2700446024438494e-66,2.9625616269863417e-78,2.1608129493896062e-91,1.883180054997674e-105,2.8021047104440774e-118,1.0208393124114847e-131
2.173820770854411e-9,9.929737896729426e-8,1.1511404866723913e-6,2.089905205118993e-6,1.11834332158764e-6,8.296566244829204e-8,5.283292019588533e-10,2.721934294429559e-13,1.1289039548068955e-17,3.7676312517698935e-23,1.0118072948675194e-29,2.186472974103906e-37,3.801957186996145e-46,5.31969979121555e-56,5.98940691475741e-67,5.426218880462673e-79,3.955738642150648e-92,2.3204630887971565e-106,1.0953137560963585e-121,4.1603360747212237e-138
4.3908942179662285e-12,6.086944694625961e-10,7.994457984326344e-9,1.4699310475281437e-8,7.891008354325704e-9,5.855724696691802e-10,3.729009259451346e-12,1.921174477730662e-15,7.967942319598637e-20,2.659240267698931e-25,7.141459771675123e-32,1.5432393960482832e-39,2.6834679333126726e-48,3.754709246438464e-58,4.2273967340520166e-69,3.8298917238366304e-81,2.792008767243346e-94,1.637811259521171e-108,7.730858428724723e-124,2.93635379312898e-140
8.97951002081273e-16,1.3742604730188158e-13,1.814727051279478e-12,3.33842570644324e-12,1.7923911749103124e-12,1.330105034070809e-13,8.470304272677207e-16,4.363875695112467e-19,1.8098881846875352e-23,6.0403644354489e-29,1.622155776826266e-35,3.505410352173497e-43,6.095396668363457e-52,8.528681094825472e-62,9.602372977411118e-73,8.699455269751561e-85,6.341943097821049e-98,3.7202267896563826e-112,1.756035469068138e-127,6.669817405151781e-144
6.493403688199722e-21,9.97923289661115e-19,1.3180538214573399e-17,2.4247802341701958e-17,1.3018641550569582e-17,9.660931614334283e-19,6.152223335922804e-21,3.1696072601584503e-24,1.314573358957154e-28,4.3872888018366916e-34,1.1782179619393655e-40,2.5460794209170342e-48,4.427260280675504e-57,6.194624092906926e-67,6.974477100690158e-78,6.318662242144948e-90,4.606333977412001e-103,2.7021067203773562e-117,1.2754585971432913e-132,4.844478429180693e-149
1.50753494816916e-27,2.3172030750783425e-25,3.0605804747909615e-24,5.630453713472199e-24,3.0229903891388983e-24,2.2433142379668623e-25,1.4285755006609435e-27,7.359978712661179e-31,3.052501822479662e-35,1.0187493130072948e-40,2.7358781094969033e-47,5.9121174330611214e-55,1.0280308803820801e-63,1.438421158038508e-73,1.6195067331648225e-84,1.467223405857259e-96,1.0696126439194474e-109,6.27442023854073e-124,2.9616754863845744e-139,1.1249109175443829e-155
1.11910448046979e-35,1.7201653610511685e-33,2.2720090286742884e-32,4.1797437407612703e-32,2.2441042767542103e-32,1.6653149468263243e-33,1.060497051080469e-35,5.463649430636038e-39,2.266011967632171e-43,7.562642938624947e-49,2.0309676778724045e-55,4.388835662178355e-63,7.631544266037081e-72,1.0678059336792806e-81,1.2022340533874771e-92,1.089187161946322e-104,7.940224749425997e-118,4.657789635302205e-132,2.198587416710714e-147,8.3507291720631e-164
2.655900816170098e-45,4.082362155396129e-43,5.392018703894908e-42,9.919527683170486e-42,5.325794088084253e-42,3.952189116491085e-43,2.516812156970683e-45,1.296654176873157e-48,5.377786258026401e-53,1.7947953431241298e-58,4.8199701610451035e-65,1.0415752630583565e-72,1.8111472696368795e-81,2.5341578766593445e-91,2.8531878311279722e-102,2.5849006252399568e-114,1.8844045024054117e-127,1.1054044484893503e-141,5.217771735341393e-157,1.981826981829526e-173
2.015061257332264e-56,3.0973332486263424e-54,4.0909841366380594e-53,7.526055198497071e-53,4.040738789535317e-53,2.998569528313745e-54,1.909533177674103e-56,9.837858434732133e-60,4.080185823045998e-64,1.3617310474833664e-69,3.6569645900761014e-76,7.902546546217249e-84,1.374137434709547e-92,1.9226935667577894e-102,2.1647451163907697e-113,1.9611926504787155e-125,1.4297185062204135e-138,8.386825624998332e-153,3.9587810375794148e-168,1.503634017235642e-184
4.887645802294869e-69,7.512758136805018e-67,9.922914937987948e-66,1.825487536962435e-65,9.801041987964846e-66,7.273201110388038e-67,4.631681439113571e-69,2.3862285738484154e-72,9.896723013608474e-77,3.3029561839693397e-82,8.870175817516785e-89,1.916807656855062e-96,3.3330485825271626e-105,4.663602712104909e-115,5.2507125266140005e-126,4.756984431562663e-138,3.467863635909208e-151,2.0342723045902443e-165,9.602248794444076e-181,3.6471499161555775e-197
3.790061581270323e-83,5.825670913136874e-81,7.694595762988607e-80,1.4155506476758103e-79,7.600090963670717e-80,5.639909522262759e-81,3.5915773338419224e-83,1.850370016129686e-86,7.674285574741868e-91,2.5612345583266154e-96,6.878262858139059e-103,1.4863636509105507e-110,2.584569318715974e-119,3.61633027120381e-129,4.0715969664607185e-140,3.688741915097831e-152,2.689109904322393e-165,1.577450089362622e-179,7.445939358609168e-195,2.8281351263428876e-211
